Operacja,CPU Limit,Procesy Klienckie,Przepustowosc [ops/s],Srednia [ms],Mediana (p50) [ms],Percentyl 95 (p95) [ms],Percentyl 99 (p99) [ms]
Aktualizacja (Update),1,1,1093.1769,0.91476506,0.906181,1.1653948,1.3853254
Aktualizacja (Update),1,2,2572.1604,0.77730495,0.782071,1.0426357,1.2675732
Aktualizacja (Update),1,4,4740.321,0.84028816,0.8113495,1.1178223,1.4739463
Aktualizacja (Update),1,8,5079.6353,1.5562996,0.96259403,1.3493919,35.79216
Aktualizacja (Update),2,1,1210.4316,0.82615155,0.8200885,1.0719581,1.203197
Aktualizacja (Update),2,2,2437.5212,0.8193312,0.8071385,1.0613563,1.2330049
Aktualizacja (Update),2,4,4588.759,0.8687619,0.8563655,1.0714825,1.2543561
Aktualizacja (Update),2,8,7225.509,1.1053001,1.071693,1.3937843,1.7384909
Aktualizacja (Update),4,1,1191.162,0.8395164,0.835765,1.0900493,1.2057805
Aktualizacja (Update),4,2,2512.0034,0.7933968,0.7853505,0.9965362,1.1169782
Aktualizacja (Update),4,4,4626.646,0.86306983,0.85090446,1.037418,1.1821071
Aktualizacja (Update),4,8,7535.0605,1.051947,1.0335209,1.3453974,1.7091885
Odczyt (Read),1,1,1420.6602,0.7038981,0.708959,0.9952455,1.1365097
Odczyt (Read),1,2,3014.6038,0.66307634,0.6641145,0.8903565,1.0008285
Odczyt (Read),1,4,5728.155,0.6935688,0.671158,0.9092171,1.1613613
Odczyt (Read),1,8,6443.637,1.2295617,0.817128,1.1083621,26.960587
Odczyt (Read),2,1,1857.1136,0.53847003,0.5112055,0.8582406,1.0175751
Odczyt (Read),2,2,3392.6187,0.58865017,0.58142555,0.8002037,0.90646005
Odczyt (Read),2,4,6140.434,0.64680505,0.625578,0.85913765,1.0461211
Odczyt (Read),2,8,9002.418,0.8859666,0.839814,1.1267316,1.4255084
Odczyt (Read),4,1,2087.411,0.47906235,0.439133,0.7811085,0.9485048
Odczyt (Read),4,2,3422.6104,0.58360887,0.5731795,0.79354924,0.89851654
Odczyt (Read),4,4,5722.104,0.6952758,0.668392,0.9554111,1.1278585
Odczyt (Read),4,8,10008.332,0.79695886,0.78175795,0.998495,1.2205675
Usuwanie (Delete),1,1,1187.6145,0.842024,0.8320185,1.1240957,1.4313117
Usuwanie (Delete),1,2,2738.9114,0.72674286,0.72245646,0.97991717,1.2497736
Usuwanie (Delete),1,4,5299.0005,0.753373,0.72652805,0.9472968,1.2129836
Usuwanie (Delete),1,8,4014.8435,1.9666709,0.946646,1.3493445,58.459934
Usuwanie (Delete),2,1,1313.8684,0.76111126,0.753855,1.0103807,1.1392887
Usuwanie (Delete),2,2,2776.4146,0.71584284,0.705276,0.9259539,1.061935
Usuwanie (Delete),2,4,5042.0,0.7903231,0.769166,1.0130916,1.3070385
Usuwanie (Delete),2,8,8218.688,0.96315604,0.9426455,1.1905963,1.4694932
Usuwanie (Delete),4,1,1275.5287,0.78398865,0.77997,1.0314845,1.1564773
Usuwanie (Delete),4,2,2732.09,0.7300114,0.721259,0.9300098,1.0493581
Usuwanie (Delete),4,4,4803.045,0.8294797,0.811592,1.0506359,1.3267154
Usuwanie (Delete),4,8,8172.678,0.9718822,0.9453345,1.3018608,1.6328074
Zapis (Insert),1,1,1114.9928,0.8968668,0.88935745,1.155089,1.353481
Zapis (Insert),1,2,2587.9353,0.77168113,0.77601,1.0097364,1.2347906
Zapis (Insert),1,4,4981.539,0.79689866,0.76068103,0.98885876,1.28504
Zapis (Insert),1,8,5350.414,1.4734843,0.9793725,1.3859035,30.13741
Zapis (Insert),2,1,1220.6165,0.8192582,0.81106305,1.0555798,1.1712278
Zapis (Insert),2,2,2565.3235,0.779552,0.7623595,0.98665726,1.2514242
Zapis (Insert),2,4,4666.741,0.85498303,0.8390755,1.058919,1.230543
Zapis (Insert),2,8,6029.528,1.3064791,1.0515616,1.4095699,2.4963365
Zapis (Insert),4,1,1174.3469,0.8515371,0.8462665,1.0969043,1.2145087
Zapis (Insert),4,2,2507.4624,0.7956733,0.7816835,1.0225871,1.2866313
Zapis (Insert),4,4,4731.8486,0.84125626,0.83027,1.0235288,1.1779622
Zapis (Insert),4,8,7620.18,1.0431033,1.0259745,1.2727734,1.5484142
