Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,44.71666666666667,431.35,146.95833333333334,37.47833333333333,0.0,31.8,6
Aktualizacja (Update),1,2,56.814,459.8,204.19,68.362,0.0,14.0,5
Aktualizacja (Update),1,4,72.03666666666668,493.8333333333333,454.4016666666666,141.85,0.0,28.0,6
Aktualizacja (Update),1,8,90.20777777777778,544.3777777777779,480.55555555555554,260.90666666666664,0.0,30.0,9
Aktualizacja (Update),2,1,51.92,500.04,119.628,38.182,0.0,32.099999999999994,5
Aktualizacja (Update),2,2,70.86,542.04,219.964,73.05199999999999,0.0,34.0,5
Aktualizacja (Update),2,4,84.35166666666667,603.9,388.2466666666666,137.2,0.0,44.0,6
Aktualizacja (Update),2,8,134.66571428571427,549.3571428571429,665.5871428571428,259.7285714285714,0.0,54.0,7
Aktualizacja (Update),4,1,68.862,530.1600000000001,116.474,40.266000000000005,0.0,55.0,5
Aktualizacja (Update),4,2,85.282,593.24,197.674,67.48,0.0,53.0,5
Aktualizacja (Update),4,4,111.46,562.2833333333333,428.73333333333335,150.71666666666667,0.0,71.0,6
Aktualizacja (Update),4,8,160.5514285714286,672.5285714285714,649.0342857142857,269.8,0.0,82.0,7
Odczyt (Read),1,1,36.23,432.55,125.23,37.5625,0.0,5.0,4
Odczyt (Read),1,2,60.085,451.5,207.08,72.075,0.0,10.0,4
Odczyt (Read),1,4,77.476,485.98,483.282,141.64,0.0,12.0,5
Odczyt (Read),1,8,79.6825,538.3125,470.60625,258.175,0.0,19.0,8
Odczyt (Read),2,1,36.5075,497.475,181.9825,37.995000000000005,0.0,3.6000000000000085,4
Odczyt (Read),2,2,48.9275,534.0,213.26,60.3475,0.0,4.0,4
Odczyt (Read),2,4,68.244,593.8199999999999,497.838,140.22,0.0,8.0,5
Odczyt (Read),2,8,130.18833333333333,537.4833333333333,603.0766666666667,215.6605,0.0,13.0,6
Odczyt (Read),4,1,32.67,523.8333333333334,147.84666666666666,46.82666666666668,0.0,1.1000000000000083,3
Odczyt (Read),4,2,52.7675,582.4749999999999,203.5975,68.3425,0.0,0.0,4
Odczyt (Read),4,4,136.304,598.6600000000001,447.61,151.62,0.0,19.0,5
Odczyt (Read),4,8,112.064,661.5600000000001,681.55,281.0,0.0,0.0,5
Usuwanie (Delete),1,1,45.628,436.62,117.172,37.714,0.0,18.5,5
Usuwanie (Delete),1,2,58.79600000000001,466.42,296.562,86.328,0.0,14.0,5
Usuwanie (Delete),1,4,74.732,504.32,364.498,130.048,0.0,16.0,5
Usuwanie (Delete),1,8,94.68363636363635,541.7727272727273,362.6045454545455,259.7685454545454,0.003994140625,34.0,11
Usuwanie (Delete),2,1,57.032,507.92,147.106,44.96,0.0,47.0,5
Usuwanie (Delete),2,2,72.848,559.4,296.448,86.40599999999999,0.0,29.0,5
Usuwanie (Delete),2,4,98.988,624.7,365.938,139.92000000000002,0.0,27.0,5
Usuwanie (Delete),2,8,145.135,573.9499999999999,663.8816666666667,243.66,0.0,38.0,6
Usuwanie (Delete),4,1,65.49600000000001,548.04,119.44,44.328,0.0,63.0,5
Usuwanie (Delete),4,2,85.124,613.12,218.962,83.364,0.0,53.0,5
Usuwanie (Delete),4,4,97.07833333333332,592.25,460.2633333333333,165.58333333333334,0.0,60.0,6
Usuwanie (Delete),4,8,217.9183333333333,592.5833333333334,645.23,243.7683333333333,0.0,68.0,6
Zapis (Insert),1,1,45.844,431.34,120.416,38.176,0.0,20.1,5
Zapis (Insert),1,2,54.972,442.78,199.46,66.67999999999999,0.0,15.0,5
Zapis (Insert),1,4,84.646,475.02,364.652,141.57999999999998,0.0,18.0,5
Zapis (Insert),1,8,87.15333333333334,521.088888888889,435.7444444444444,244.69422222222224,0.00400390625,33.0,9
Zapis (Insert),2,1,53.394000000000005,491.38,119.95,35.95399999999999,0.0,32.7,5
Zapis (Insert),2,2,74.44800000000001,520.9399999999999,198.884,61.6,0.0,39.0,5
Zapis (Insert),2,4,89.015,576.1,437.6383333333333,141.20000000000002,0.0,44.0,6
Zapis (Insert),2,8,170.31625,607.2875,549.85125,242.86,0.0,68.0,8
Zapis (Insert),4,1,73.652,520.54,118.01,43.334,0.0,55.0,5
Zapis (Insert),4,2,86.534,567.6800000000001,198.47,67.54599999999999,0.0,53.0,5
Zapis (Insert),4,4,124.434,635.1800000000001,364.694,151.24,0.0,57.0,5
Zapis (Insert),4,8,152.05714285714288,626.0428571428572,622.6485714285715,263.7,0.0,89.0,7
