Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,56.85514606741573,988.2071550561798,70.26226966292134,64.2879775280899,0.0,4433.92,445
Aktualizacja (Update),1,2,75.76465596330276,1402.1707155963304,142.03018348623854,101.27029816513762,0.0,4812.800000000003,436
Aktualizacja (Update),1,4,97.68081188118812,1995.82060990099,249.9750099009901,175.42871287128713,88.0,7782.4000000000015,505
Aktualizacja (Update),1,8,99.24796238244514,3089.777153605016,320.17830721003133,303.4024033437826,2626.08,12288.0,957
Aktualizacja (Update),2,1,76.10723981900453,1067.621746606335,75.81595022624435,43.84925339366516,0.0,6963.199999999999,442
Aktualizacja (Update),2,2,102.8285,1489.1154285714283,152.80119047619047,82.00373809523809,0.0,9011.199999999995,420
Aktualizacja (Update),2,4,134.98065759637188,2171.167927437641,299.0380045351474,158.57043083900226,5.0,11673.600000000006,441
Aktualizacja (Update),2,8,181.15293718166384,3227.820115449915,548.5532258064516,293.36657045840406,2222.08,15564.800000000005,589
Aktualizacja (Update),4,1,101.34721739130435,1112.6148695652175,75.45771739130436,58.08586956521739,0.0,11673.600000000002,460
Aktualizacja (Update),4,2,133.9842562929062,1567.8072677345538,152.78434782608696,94.69482837528604,0.0,14950.399999999994,437
Aktualizacja (Update),4,4,164.46303797468354,2223.9573333333333,300.19962025316454,168.19970464135022,2.0,18432.0,474
Aktualizacja (Update),4,8,235.22181978798585,3378.977469964664,596.8805477031802,298.3996466431096,2048.0,24576.0,566
Odczyt (Read),1,1,30.54232558139535,860.1285714285715,75.35993355481727,63.567574750830566,0.0,10.239999999999782,301
Odczyt (Read),1,2,51.7843670886076,1237.7956455696203,153.5912341772152,100.22898734177215,0.00390625,0.0,316
Odczyt (Read),1,4,85.50025078369906,1909.7214796238245,310.8179623824451,175.146394984326,0.0,0.0,319
Odczyt (Read),1,8,98.08264192139738,3117.977152838428,502.3460698689957,308.83026200873365,0.0,0.0,458
Odczyt (Read),2,1,31.94480891719745,851.4914012738853,75.26455414012739,43.08885350318472,0.0,0.0,314
Odczyt (Read),2,2,52.187458745874586,1330.152343234323,151.05132013201322,80.43026402640264,0.0,0.0,303
Odczyt (Read),2,4,86.88727848101266,2175.1898734177216,312.9722151898734,157.6307911392405,0.0,0.0,316
Odczyt (Read),2,8,128.76170792079208,3141.8246336633665,601.6666584158415,291.3052227722772,40.96000000000004,0.0,404
Odczyt (Read),4,1,31.58686507936508,943.106746031746,72.62337301587301,57.42365079365079,0.0,0.0,252
Odczyt (Read),4,2,53.78766447368421,1513.9637894736843,151.04914473684212,94.0307894736842,0.0,0.0,304
Odczyt (Read),4,4,90.52269938650308,1723.266355828221,311.3755828220859,165.77730061349695,5.0,204.8000000000029,326
Odczyt (Read),4,8,123.10757425742574,3231.1179405940597,592.9517821782177,300.3267326732673,51.200000000000045,0.0,404
Usuwanie (Delete),1,1,56.5828813559322,869.6770266343826,69.18743341404358,64.90324455205811,0.0,3379.2000000000007,413
Usuwanie (Delete),1,2,79.99174334140434,1083.3558062953994,133.61242130750605,102.53123486682809,18.1359375,5017.599999999999,413
Usuwanie (Delete),1,4,96.2207268722467,1482.3991453744493,247.13980176211453,178.15418502202644,0.0,6246.399999999994,454
Usuwanie (Delete),1,8,99.2380897703549,2070.6052192066804,290.07455114822545,303.41266179540713,604.1599999999994,11059.199999999995,958
Usuwanie (Delete),2,1,81.12125307125307,930.1769828009828,74.58545454545454,44.33990171990172,0.0,6348.800000000003,407
Usuwanie (Delete),2,2,107.89513020833334,1181.98778125,151.73119791666667,83.293828125,0.0,7680.0,384
Usuwanie (Delete),2,4,141.47076923076924,1640.8195732009924,293.0820347394541,159.8250124069479,0.0,9523.199999999995,403
Usuwanie (Delete),2,8,189.31966783216785,2280.358783216783,513.1916433566433,291.40402097902097,256.0,15360.0,572
Usuwanie (Delete),4,1,114.50797590361444,975.9133493975904,75.65609638554217,58.84742168674699,0.0,10956.799999999996,415
Usuwanie (Delete),4,2,144.121875,1258.69349,151.965575,95.809325,0.0,12902.400000000009,400
Usuwanie (Delete),4,4,166.60504739336494,1713.492682464455,298.8408293838863,169.7431279620853,4.0,13312.0,422
Usuwanie (Delete),4,8,261.2834920634921,2263.600761904762,595.2574206349207,304.69738095238097,235.52,21504.0,504
Zapis (Insert),1,1,56.466512141280354,745.0997792494481,69.93520971302429,62.81472406181015,0.0,3686.4,453
