Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Dokument JSON: Aktualizacja,1,1,43.2,762.4333333333334,111.88333333333333,93.92833333333334,0.0,0.0,6
Dokument JSON: Aktualizacja,1,2,59.830000000000005,742.1166666666668,194.9333333333333,145.45000000000002,0.0,0.0,6
Dokument JSON: Aktualizacja,1,4,80.51833333333333,833.85,386.2166666666667,227.855,0.0,1024.0,6
Dokument JSON: Aktualizacja,1,8,97.08444444444444,945.3944444444444,279.75,449.85,0.0,0.0,18
Dokument JSON: Aktualizacja,2,1,58.06,822.1,76.02333333333333,100.31,0.0,0.0,6
Dokument JSON: Aktualizacja,2,2,79.098,811.2,154.098,159.86,0.0,0.0,5
Dokument JSON: Aktualizacja,2,4,100.25,880.5333333333333,383.8766666666667,266.40000000000003,0.0,0.0,6
Dokument JSON: Aktualizacja,2,8,189.537,1144.832,512.425,436.723,0.0,1024.0,10
Dokument JSON: Aktualizacja,4,1,89.86500000000001,894.3833333333333,125.83333333333331,103.05,0.0,0.0,6
Dokument JSON: Aktualizacja,4,2,98.96,794.4666666666667,192.8516666666667,156.68333333333334,0.0,0.0,6
Dokument JSON: Aktualizacja,4,4,128.09333333333333,902.5666666666666,395.865,261.25,0.0,0.0,6
Dokument JSON: Aktualizacja,4,8,166.58,1117.665,618.2225,400.72375,0.0,1024.0,8
Dokument JSON: Inkrementacja,1,1,43.211666666666666,769.3333333333334,111.1,97.18,0.0,1024.0,6
Dokument JSON: Inkrementacja,1,2,69.37,753.2,193.47,156.54000000000002,0.0,0.0,5
Dokument JSON: Inkrementacja,1,4,87.62666666666667,856.7333333333332,316.4066666666667,264.05,0.0,0.0,6
Dokument JSON: Inkrementacja,1,8,87.42727272727274,1079.9585454545454,436.1272727272727,439.6545454545454,0.0,1024.0,11
Dokument JSON: Inkrementacja,2,1,57.68833333333333,835.5,113.855,101.88333333333333,0.0,0.0,6
Dokument JSON: Inkrementacja,2,2,76.362,825.26,194.378,159.5,0.0,0.0,5
Dokument JSON: Inkrementacja,2,4,103.08666666666666,949.6666666666666,350.2616666666667,246.16666666666663,0.0,0.0,6
Dokument JSON: Inkrementacja,2,8,190.477,1201.152,497.42,452.88,0.0,0.0,10
Dokument JSON: Inkrementacja,4,1,161.626,807.1600000000001,115.494,103.42,0.0,0.0,5
Dokument JSON: Inkrementacja,4,2,109.5,823.0799999999999,151.58800000000002,156.94,0.0,0.0,5
Dokument JSON: Inkrementacja,4,4,147.00333333333333,966.2666666666668,353.8733333333333,235.38,0.0,0.0,6
Dokument JSON: Inkrementacja,4,8,212.65375,1342.72,665.2075,447.025,0.0,0.0,8
Dokument JSON: Odczyt,1,1,41.6,759.625,92.2975,103.025,0.0,0.0,4
Dokument JSON: Odczyt,1,2,52.478,734.98,246.538,156.52,0.0,0.0,5
Dokument JSON: Odczyt,1,4,75.94,827.74,384.962,238.74,0.0,0.0,5
Dokument JSON: Odczyt,1,8,95.30714285714284,1045.984,298.13500000000005,442.2528571428571,0.0,0.0,14
Dokument JSON: Odczyt,2,1,33.98,815.575,129.385,96.55,0.0,0.0,4
Dokument JSON: Odczyt,2,2,57.956,802.78,252.35,159.42000000000002,0.0,0.0,5
Dokument JSON: Odczyt,2,4,189.68,887.76,384.25,266.62,0.0,0.0,5
Dokument JSON: Odczyt,2,8,167.30285714285714,1207.7348571428572,601.2642857142856,437.6285714285714,0.0,0.0,7
Dokument JSON: Odczyt,4,1,32.2275,898.5,127.81,93.8475,0.0,0.0,4
Dokument JSON: Odczyt,4,2,57.9675,778.75,212.755,156.55,0.0,0.0,4
Dokument JSON: Odczyt,4,4,111.892,879.6600000000001,354.29,211.41,0.0,0.0,5
Dokument JSON: Odczyt,4,8,302.56857142857143,1172.3337142857142,679.6128571428571,428.88571428571424,0.0,0.0,7
Dokument JSON: Odczyt częściowy,1,1,31.3075,759.725,71.8475,92.315,0.0,0.0,4
Dokument JSON: Odczyt częściowy,1,2,49.86,736.98,200.408,156.4,0.0,0.0,5
Dokument JSON: Odczyt częściowy,1,4,66.78,827.9,354.39,236.3,0.0,0.0,5
Dokument JSON: Odczyt częściowy,1,8,99.09571428571428,967.7714285714284,289.0621428571429,440.0428571428571,0.0,1024.0,14
Dokument JSON: Odczyt częściowy,2,1,29.55,813.25,128.8675,102.0025,0.0,0.0,4
Dokument JSON: Odczyt częściowy,2,2,43.052,803.52,246.094,159.34,0.0,0.0,5
Dokument JSON: Odczyt częściowy,2,4,81.78999999999999,844.8,347.024,230.148,0.0,0.0,5
Dokument JSON: Odczyt częściowy,2,8,176.36625,1133.184,566.87,428.8875,0.0,0.0,8
Dokument JSON: Odczyt częściowy,4,1,26.68,897.26,145.00799999999998,100.5,0.0,0.0,5
Dokument JSON: Odczyt częściowy,4,2,46.326,776.38,209.646,156.68,0.0,0.0,5
Dokument JSON: Odczyt częściowy,4,4,68.522,871.6,381.874,259.06,0.0,0.0,5
Dokument JSON: Odczyt częściowy,4,8,177.87714285714287,974.9622857142856,703.2457142857144,450.5,0.0,0.0,7
Dokument JSON: Usuwanie,1,1,56.220000000000006,768.6800000000001,111.066,94.75,0.0,0.0,5
Dokument JSON: Usuwanie,1,2,59.63199999999999,746.4399999999999,247.292,159.94,0.0,0.0,5
Dokument JSON: Usuwanie,1,4,93.445,816.1833333333334,270.45166666666665,229.11333333333332,0.0,0.0,6
Dokument JSON: Usuwanie,1,8,94.90846153846154,945.5126153846154,285.8984615384615,424.25076923076927,0.0,0.0,13
Dokument JSON: Usuwanie,2,1,55.528,843.04,123.492,104.8,0.0,0.0,5
Dokument JSON: Usuwanie,2,2,109.54,822.85,172.995,159.9,0.0,0.0,4
Dokument JSON: Usuwanie,2,4,103.572,927.64,363.266,247.46000000000004,0.0,0.0,5
Dokument JSON: Usuwanie,2,8,192.68,1101.702,521.53625,441.5,0.0,1024.0,8
Dokument JSON: Usuwanie,4,1,77.502,725.42,175.47,113.9,0.0,0.0,5
Dokument JSON: Usuwanie,4,2,253.588,775.46,209.75,156.7,0.0,1024.0,5
Dokument JSON: Usuwanie,4,4,315.0283333333333,915.8666666666668,349.4683333333333,226.61666666666667,0.0,0.0,6
