Operacja,CPU Limit,Procesy Klienckie,CPU Klient [%],RAM Klient [MiB],Odczyt Klient [MiB],Zapis Klient [MiB],Liczba probek
Mieszany (10W/90R),1,1,96.525,831.35,0.0,0.0,2
Mieszany (10W/90R),1,2,100.77666666666666,840.5333333333333,0.0,1024.0,3
Mieszany (10W/90R),1,4,101.03571428571428,923.6857142857144,0.0,1024.0,7
Mieszany (10W/90R),1,8,96.288,1067.3574,0.0,3072.0,20
Mieszany (10W/90R),2,1,143.87,785.7,10.239999999999782,0.0,2
Mieszany (10W/90R),2,2,152.58666666666667,828.3666666666667,0.0,0.0,3
Mieszany (10W/90R),2,4,167.924,870.14,0.0,1024.0,5
Mieszany (10W/90R),2,8,157.11545454545455,1001.717818181818,61.4399999999996,3072.0,11
Mieszany (10W/90R),4,1,43.28333333333333,805.8333333333334,0.0,0.0,3
Mieszany (10W/90R),4,2,50.504,849.32,0.0,1024.0,5
Mieszany (10W/90R),4,4,103.46375,923.571,0.0,1024.0,8
Mieszany (10W/90R),4,8,167.958,1049.034,0.0,2048.0,10
Mieszany (50/50),1,1,96.525,831.35,0.0,0.0,2
Mieszany (50/50),1,2,100.77666666666666,840.5333333333333,0.0,1024.0,3
Mieszany (50/50),1,4,101.03571428571428,923.6857142857144,0.0,1024.0,7
Mieszany (50/50),1,8,96.288,1067.3574,0.0,3072.0,20
Mieszany (50/50),2,1,143.87,785.7,10.239999999999782,0.0,2
Mieszany (50/50),2,2,152.58666666666667,828.3666666666667,0.0,0.0,3
Mieszany (50/50),2,4,167.924,870.14,0.0,1024.0,5
Mieszany (50/50),2,8,157.11545454545455,1001.717818181818,61.4399999999996,3072.0,11
Mieszany (50/50),4,1,43.28333333333333,805.8333333333334,0.0,0.0,3
Mieszany (50/50),4,2,50.504,849.32,0.0,1024.0,5
Mieszany (50/50),4,4,103.46375,923.571,0.0,1024.0,8
Mieszany (50/50),4,8,167.958,1049.034,0.0,2048.0,10
Mieszany (90W/10R),1,1,96.525,831.35,0.0,0.0,2
Mieszany (90W/10R),1,2,100.77666666666666,840.5333333333333,0.0,1024.0,3
Mieszany (90W/10R),1,4,101.03571428571428,923.6857142857144,0.0,1024.0,7
Mieszany (90W/10R),1,8,96.288,1067.3574,0.0,3072.0,20
Mieszany (90W/10R),2,1,143.87,785.7,10.239999999999782,0.0,2
Mieszany (90W/10R),2,2,152.58666666666667,828.3666666666667,0.0,0.0,3
Mieszany (90W/10R),2,4,167.924,870.14,0.0,1024.0,5
Mieszany (90W/10R),2,8,157.11545454545455,1001.717818181818,61.4399999999996,3072.0,11
Mieszany (90W/10R),4,1,43.28333333333333,805.8333333333334,0.0,0.0,3
Mieszany (90W/10R),4,2,50.504,849.32,0.0,1024.0,5
Mieszany (90W/10R),4,4,103.46375,923.571,0.0,1024.0,8
Mieszany (90W/10R),4,8,167.958,1049.034,0.0,2048.0,10
