Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,40.53636363636363,520.1363636363636,63.02363636363636,110.54818181818182,0.0,0.0,11
Aktualizacja (Update),1,2,51.56454545454546,583.9545454545455,58.14272727272728,158.62272727272727,0.0,0.0,11
Aktualizacja (Update),1,4,61.615,706.8583333333332,145.36,258.55833333333334,0.0,0.0,12
Aktualizacja (Update),1,8,85.404,1040.3256,254.382,473.26,0.0,1024.0,15
Aktualizacja (Update),2,1,41.56,516.8000000000001,50.80636363636364,78.58545454545455,0.0,0.0,11
Aktualizacja (Update),2,2,49.703333333333326,586.4416666666667,100.35,134.95833333333334,0.0,1024.0,12
Aktualizacja (Update),2,4,65.97916666666667,713.2583333333333,137.46583333333334,242.08333333333331,0.0,0.0,12
Aktualizacja (Update),2,8,88.39357142857143,1047.119428571429,269.3307142857143,454.12142857142857,0.0,1024.0,14
Aktualizacja (Update),4,1,40.43636363636364,516.4545454545455,51.28090909090909,90.01,0.0,0.0,11
Aktualizacja (Update),4,2,49.66416666666667,582.775,92.97333333333334,143.275,0.0,0.0,12
Aktualizacja (Update),4,4,65.51,717.0384615384615,131.65384615384616,249.24615384615385,0.0,0.0,13
Aktualizacja (Update),4,8,85.91499999999999,1044.6074285714287,308.3342857142857,458.1928571428571,0.0,1024.0,14
Odczyt (Read),1,1,38.44,532.4,108.11,112.06666666666666,0.0,0.0,3
Odczyt (Read),1,2,56.5875,579.725,135.4675,158.175,0.0,0.0,4
Odczyt (Read),1,4,82.4125,673.95,305.9725,225.2775,0.0,0.0,4
Odczyt (Read),1,8,93.57166666666666,931.35,495.0466666666666,427.6666666666667,0.00400390625,0.0,6
Odczyt (Read),2,1,36.59,528.0333333333333,152.5533333333333,82.93333333333334,0.0,0.0,3
Odczyt (Read),2,2,58.56,584.4333333333334,163.14333333333337,107.40333333333332,0.0,0.0,3
Odczyt (Read),2,4,75.61,660.95,364.835,241.075,0.0,0.0,4
Odczyt (Read),2,8,85.70833333333333,945.6333333333332,611.835,433.1333333333334,0.0078125,0.0,6
Odczyt (Read),4,1,33.06333333333333,526.2333333333333,206.43666666666664,88.89,0.0,0.0,3
Odczyt (Read),4,2,60.27666666666666,587.6999999999999,190.98666666666668,118.37666666666668,0.0,1024.0,3
Odczyt (Read),4,4,76.4225,677.575,358.54,248.95,0.0,0.0,4
Odczyt (Read),4,8,90.79833333333332,946.5,622.9516666666667,459.55,0.1000000000000014,0.0,6
Usuwanie (Delete),1,1,43.775454545454544,490.8454545454546,56.904545454545456,116.9181818181818,0.0,0.0,11
Usuwanie (Delete),1,2,57.165,520.5500000000001,73.00833333333334,174.125,0.0,0.0,12
Usuwanie (Delete),1,4,70.01333333333334,624.75,119.27416666666666,253.8925,0.0,1024.0,12
Usuwanie (Delete),1,8,85.30642857142857,885.844,208.09714285714287,454.6071428571428,0.0,1024.0,14
Usuwanie (Delete),2,1,45.35454545454546,489.7272727272728,30.44909090909091,87.61181818181818,0.0,0.0,11
Usuwanie (Delete),2,2,58.08545454545454,515.9090909090909,56.4,130.31,0.0,0.0,11
Usuwanie (Delete),2,4,74.37166666666667,619.9499999999999,127.2025,259.125,0.0,1024.0,12
Usuwanie (Delete),2,8,85.005,890.1528571428571,248.4342857142857,426.91,0.0,1024.0,14
Usuwanie (Delete),4,1,44.32272727272727,490.8818181818182,54.07545454545455,94.3090909090909,0.0,0.0,11
Usuwanie (Delete),4,2,54.42454545454545,514.6545454545454,84.76818181818182,147.53636363636363,0.0,0.0,11
Usuwanie (Delete),4,4,71.715,616.2333333333333,160.5875,266.52500000000003,0.0,1024.0,12
Usuwanie (Delete),4,8,88.425,885.0191428571428,179.73785714285714,419.2578571428571,0.0,1024.0,14
Zapis (Insert),1,1,42.6109090909091,511.19090909090914,52.657272727272726,112.03636363636365,0.0,0.0,11
Zapis (Insert),1,2,52.30833333333334,558.1833333333333,88.71333333333332,165.53333333333333,0.0,1024.0,12
Zapis (Insert),1,4,64.84666666666666,622.0583333333333,126.72916666666669,259.0,0.0,1024.0,12
Zapis (Insert),1,8,83.67266666666666,810.7733333333333,203.7013333333333,464.94,0.0040039062499999,1024.0,15
Zapis (Insert),2,1,42.34909090909091,509.77272727272725,51.77272727272727,82.55454545454546,0.0,0.0,11
Zapis (Insert),2,2,53.719166666666666,557.5083333333333,64.91416666666667,136.20833333333334,0.0,0.0,12
Zapis (Insert),2,4,65.97692307692309,619.4076923076923,151.47384615384615,241.75384615384613,0.0,1024.0,13
Zapis (Insert),2,8,89.22571428571429,819.1714285714286,233.38285714285715,432.3071428571429,0.0087890625,1024.0,14
Zapis (Insert),4,1,43.558181818181815,507.7181818181818,35.732727272727274,86.49636363636364,0.0,0.0,11
Zapis (Insert),4,2,54.355,554.65,86.17916666666667,142.93333333333334,0.0,0.0,12
Zapis (Insert),4,4,71.84,626.8,123.01307692307692,249.45384615384617,0.0,1024.0,13
Zapis (Insert),4,8,87.48214285714286,815.8214285714286,262.0364285714286,439.5357142857143,0.0,1024.0,14
