Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,44.735,372.3,189.685,51.37,0.0,9.4,2
Aktualizacja (Update),1,2,76.05666666666666,372.3666666666666,224.65666666666667,86.27,0.0,20.0,3
Aktualizacja (Update),1,4,77.66,375.975,352.08500000000004,155.6,0.0,24.0,4
Aktualizacja (Update),1,8,85.60666666666667,401.25,516.15,294.0833333333333,0.0,33.0,6
Aktualizacja (Update),2,1,60.24,589.75,137.51999999999998,73.25999999999999,0.0,19.30000000000001,2
Aktualizacja (Update),2,2,93.015,588.6,252.695,90.325,0.0,24.0,2
Aktualizacja (Update),2,4,163.53333333333333,591.4,417.35666666666674,178.0,0.0,45.0,3
Aktualizacja (Update),2,8,192.306,613.52,468.544,276.68,0.0,79.0,5
Aktualizacja (Update),4,1,67.25999999999999,406.9,191.245,28.895,0.0,34.8,2
Aktualizacja (Update),4,2,114.37,405.0,250.01,45.765,0.0,33.0,2
Aktualizacja (Update),4,4,151.34666666666666,411.4333333333333,511.82666666666665,141.86666666666667,0.0,71.0,3
Aktualizacja (Update),4,8,278.7725,431.625,634.5625,213.54,0.0,131.0,4
Odczyt (Read),1,1,35.795,373.75,301.265,51.68,0.0,6.699999999999996,2
Odczyt (Read),1,2,65.05,373.4500000000001,268.99,86.49000000000001,0.0,10.599999999999994,2
Odczyt (Read),1,4,85.68666666666667,377.4,320.84,155.6,0.0,8.0,3
Odczyt (Read),1,8,90.13,400.6,501.822,287.44,0.0,12.0,5
Odczyt (Read),2,1,30.55,587.4000000000001,185.07,72.78999999999999,0.0,1.7999999999999972,2
Odczyt (Read),2,2,53.735,591.9,281.97,97.855,0.0,0.0,2
Odczyt (Read),2,4,125.77,591.4,410.2733333333333,177.73333333333335,0.0,10.0,3
Odczyt (Read),2,8,132.16,612.3666666666667,755.0133333333333,297.5333333333333,0.0,2.0,3
Odczyt (Read),4,1,47.15,408.9,186.18,37.175,0.0,9.400000000000006,2
Odczyt (Read),4,2,40.945,403.9,296.375,63.72,0.0,7.0,2
Odczyt (Read),4,4,83.57499999999999,412.55,301.225,121.45,0.0,0.0,2
Odczyt (Read),4,8,114.66333333333334,430.1,780.2066666666666,235.5666666666667,0.0,0.0,3
Usuwanie (Delete),1,1,55.83,371.4,245.33,69.015,0.0,8.899999999999991,2
Usuwanie (Delete),1,2,74.495,370.75,373.025,120.89,0.0,9.0,2
Usuwanie (Delete),1,4,87.5775,375.95,399.5625,190.325,0.02001953125,15.0,4
Usuwanie (Delete),1,8,86.22500000000001,401.8,377.5883333333333,253.62833333333333,0.0,25.0,6
Usuwanie (Delete),2,1,58.495000000000005,589.5,271.915,90.905,0.0,19.200000000000003,2
Usuwanie (Delete),2,2,88.0,585.5999999999999,300.06,96.035,0.0,19.0,2
Usuwanie (Delete),2,4,150.35333333333332,590.9,610.9833333333333,223.86666666666665,0.0,35.0,3
Usuwanie (Delete),2,8,140.3975,615.575,574.805,254.805,0.0,48.0,4
Usuwanie (Delete),4,1,68.78999999999999,403.95,218.175,44.3,0.0,33.0,2
Usuwanie (Delete),4,2,112.155,402.85,274.28000000000003,37.3985,0.0,29.0,2
Usuwanie (Delete),4,4,129.64333333333337,410.5,713.7266666666666,187.5666666666667,0.0,56.0,3
Usuwanie (Delete),4,8,184.745,434.5,635.3725,211.69,0.0,94.0,4
Zapis (Insert),1,1,26.02,373.55,177.145,46.225,0.0,10.799999999999995,2
Zapis (Insert),1,2,81.83,373.3666666666666,231.59333333333333,74.83666666666666,0.0,21.80000000000001,3
Zapis (Insert),1,4,103.065,374.375,201.225,146.95,0.0,25.0,4
Zapis (Insert),1,8,89.06333333333333,386.6666666666667,466.945,288.8333333333333,0.00400390625,27.0,6
Zapis (Insert),2,1,28.39,589.3,185.75,73.915,0.0,29.1,2
Zapis (Insert),2,2,99.735,591.3499999999999,159.215,92.735,0.0,21.0,2
Zapis (Insert),2,4,110.09,589.5666666666667,522.2633333333333,177.6,0.0,46.0,3
Zapis (Insert),2,8,153.1975,600.575,695.485,296.475,0.0,61.0,4
Zapis (Insert),4,1,71.99,413.9500000000001,307.405,38.11,0.0,23.599999999999994,2
Zapis (Insert),4,2,112.235,402.85,292.76,54.465,0.0,34.0,2
Zapis (Insert),4,4,120.89,408.8,539.8433333333334,139.70000000000002,0.0,71.0,3
Zapis (Insert),4,8,180.3975,421.175,874.74,279.175,0.0,102.0,4
