Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Dokument JSON: Aktualizacja,1,1,60.6225,3727.104,40.02,60.2975,0.0,0.0,4
Dokument JSON: Aktualizacja,1,2,70.09,3731.0464,180.864,105.8,0.0,102.40000000000146,5
Dokument JSON: Aktualizacja,1,4,95.405,3729.749333333333,151.10333333333332,188.61666666666667,0.0,0.0,6
Dokument JSON: Aktualizacja,1,8,89.68777777777777,3728.156444444445,251.3155555555556,334.7444444444444,0.0,307.1999999999971,9
Dokument JSON: Aktualizacja,2,1,58.2275,3721.216,96.5125,44.52,0.0,0.0,4
Dokument JSON: Aktualizacja,2,2,86.182,3730.2272,160.012,93.544,0.0,0.0,5
Dokument JSON: Aktualizacja,2,4,116.096,3737.3952,182.44,174.16,0.0,0.0,5
Dokument JSON: Aktualizacja,2,8,115.0957142857143,3735.6982857142857,321.2142857142857,277.715,0.0,307.2000000000007,7
Dokument JSON: Aktualizacja,4,1,60.8,3763.712,97.46,77.2,0.0,0.0,4
Dokument JSON: Aktualizacja,4,2,81.862,3772.0064,167.95,118.26,0.0,0.0,5
Dokument JSON: Aktualizacja,4,4,108.4,3770.7776,201.854,200.22,0.0,307.1999999999971,5
Dokument JSON: Aktualizacja,4,8,112.87285714285714,3768.758857142857,346.1542857142857,338.95714285714286,0.0,0.0,7
Dokument JSON: Inkrementacja,1,1,65.04666666666667,3727.36,109.88,66.56,0.0,0.0,3
Dokument JSON: Inkrementacja,1,2,80.9875,3730.176,136.1625,105.925,0.0,0.0,4
Dokument JSON: Inkrementacja,1,4,83.362,3730.0224,176.71800000000002,172.16,0.0,0.0,5
Dokument JSON: Inkrementacja,1,8,90.61285714285714,3727.36,208.17857142857144,319.65714285714284,0.0,0.0,7
Dokument JSON: Inkrementacja,2,1,63.22333333333333,3721.8986666666665,112.72333333333334,51.5,0.0,0.0,3
Dokument JSON: Inkrementacja,2,2,72.605,3730.688,206.73,93.04,0.0,0.0,4
Dokument JSON: Inkrementacja,2,4,110.0775,3737.856,127.065,132.64175,0.0,0.0,4
Dokument JSON: Inkrementacja,2,8,100.335,3736.2346666666663,264.1766666666667,309.75,0.0,0.0,6
Dokument JSON: Inkrementacja,4,1,64.47333333333333,3764.224,33.446666666666665,64.97333333333334,0.0,0.0,3
Dokument JSON: Inkrementacja,4,2,69.225,3771.904,197.9675,118.025,0.0,0.0,4
Dokument JSON: Inkrementacja,4,4,112.5575,3770.624,139.8175,175.45,0.0,0.0,4
Dokument JSON: Inkrementacja,4,8,98.855,3769.5146666666665,293.55,325.1,0.0,0.0,6
Dokument JSON: Odczyt,1,1,44.55,3726.336,166.42499999999998,66.235,0.0,0.0,2
Dokument JSON: Odczyt,1,2,84.91,3730.432,84.38499999999999,105.45,0.0,0.0,2
Dokument JSON: Odczyt,1,4,83.48666666666666,3729.408,291.25333333333333,188.33333333333331,0.0,0.0,3
Dokument JSON: Odczyt,1,8,78.65,3727.769600000001,443.908,349.04,0.0,0.0,5
Dokument JSON: Odczyt,2,1,45.74,3721.216,165.54,52.08,0.0,102.39999999999782,2
Dokument JSON: Odczyt,2,2,56.73666666666667,3729.749333333333,259.5433333333333,93.11333333333334,0.0,0.0,3
Dokument JSON: Odczyt,2,4,86.3,3736.576,154.51333333333332,135.39333333333337,0.0,0.0,3
Dokument JSON: Odczyt,2,8,64.11999999999999,3735.5520000000006,474.358,288.96,0.0,0.0,5
Dokument JSON: Odczyt,4,1,46.345,3762.176,50.855,62.49,0.0,0.0,2
Dokument JSON: Odczyt,4,2,56.406666666666666,3770.368,260.0733333333333,118.16666666666669,0.0,204.79999999999927,3
Dokument JSON: Odczyt,4,4,90.95333333333332,3770.368,217.17,153.97666666666666,0.0,0.0,3
Dokument JSON: Odczyt,4,8,79.61,3768.3200000000006,551.824,365.12,0.0,0.0,5
Dokument JSON: Odczyt częściowy,1,1,56.760000000000005,3726.336,106.055,65.99000000000001,0.0,0.0,2
Dokument JSON: Odczyt częściowy,1,2,76.69,3730.773333333333,164.86333333333334,105.73333333333332,0.0,0.0,3
Dokument JSON: Odczyt częściowy,1,4,93.2575,3728.896,201.6875,188.325,0.0,0.0,4
Dokument JSON: Odczyt częściowy,1,8,69.36166666666666,3727.36,441.66333333333336,332.1333333333334,0.0,0.0,6
Dokument JSON: Odczyt częściowy,2,1,55.22666666666667,3721.5573333333327,119.03333333333336,51.52666666666666,0.0,0.0,3
Dokument JSON: Odczyt częściowy,2,2,85.31666666666666,3729.408,133.0,93.77,0.0,102.39999999999782,3
Dokument JSON: Odczyt częściowy,2,4,90.3675,3736.576,292.3225,174.475,0.0,0.0,4
Dokument JSON: Odczyt częściowy,2,8,89.91799999999999,3735.3472,442.552,319.2,0.0,0.0,5
Dokument JSON: Odczyt częściowy,4,1,46.49,3763.2,199.76333333333332,76.90333333333334,0.0,0.0,3
Dokument JSON: Odczyt częściowy,4,2,82.82333333333334,3770.7093333333337,157.14333333333332,118.2,0.0,0.0,3
Dokument JSON: Odczyt częściowy,4,4,99.71333333333332,3770.368,134.24333333333334,145.5,0.0,0.0,3
Dokument JSON: Odczyt częściowy,4,8,83.884,3767.9104,423.1360000000001,325.76,0.0,0.0,5
Dokument JSON: Usuwanie,1,1,49.29333333333333,3727.018666666667,144.00666666666666,80.18,0.0,0.0,3
Dokument JSON: Usuwanie,1,2,69.22,3729.664,237.385,126.1,0.0,0.0,4
Dokument JSON: Usuwanie,1,4,93.0325,3730.176,140.64,147.0675,0.0,102.39999999999782,4
Dokument JSON: Usuwanie,1,8,84.37166666666667,3726.336,322.2383333333333,298.24833333333333,0.0,0.0,6
Dokument JSON: Usuwanie,2,1,50.24,3721.5573333333327,119.02666666666666,54.7,0.0,0.0,3
Dokument JSON: Usuwanie,2,2,78.60333333333334,3730.773333333333,69.50333333333333,69.86999999999999,0.0,0.0,3
Dokument JSON: Usuwanie,2,4,86.05,3736.832,491.645,202.5,0.0,0.0,4
Dokument JSON: Usuwanie,2,8,102.93800000000002,3735.9616,311.098,272.5282,0.0,0.0,5
Dokument JSON: Usuwanie,4,1,50.64333333333334,3764.224,118.32333333333334,63.34333333333333,0.0,0.0,3
Dokument JSON: Usuwanie,4,2,77.38333333333334,3771.392,82.42333333333333,107.12333333333332,0.0,0.0,3
Dokument JSON: Usuwanie,4,4,89.10249999999999,3769.344,359.96500000000003,240.65,0.0,0.0,4
Dokument JSON: Usuwanie,4,8,98.114,3769.344,384.762,357.22,0.0,0.0,5
Dokument JSON: Zapis,1,1,51.8275,3725.824,158.52249999999998,66.2925,0.0,0.0,4
Dokument JSON: Zapis,1,2,73.61999999999999,3730.432,143.0975,105.55,0.0,0.0,4
Dokument JSON: Zapis,1,4,85.955,3730.261333333333,277.0,187.98333333333332,0.0,307.2000000000007,6
Dokument JSON: Zapis,1,8,91.13875,3727.36,282.43625,311.62,0.0,204.8000000000029,8
Dokument JSON: Zapis,2,1,48.815,3720.704,158.95,52.115,0.0,0.0,4
Dokument JSON: Zapis,2,2,74.995,3728.896,142.66,79.175,0.0,0.0,4
