Operacja,CPU Limit,Procesy Klienckie,Przepustowosc [ops/s],Srednia [ms],Mediana (p50) [ms],Percentyl 95 (p95) [ms],Percentyl 99 (p99) [ms]
Aktualizacja (Update),1,1,251.73369,3.972452,3.906797,4.540116,4.949258
Aktualizacja (Update),1,2,498.14627,4.014873,3.980929,4.626054,5.077294
Aktualizacja (Update),1,4,912.8098,4.3810816,4.3048954,5.341319,6.010541
Aktualizacja (Update),1,8,1710.664,4.663404,4.549503,5.777178,6.718718
Aktualizacja (Update),2,1,243.86276,4.100667,4.028569,4.7175364,5.2322216
Aktualizacja (Update),2,2,478.33093,4.1811843,4.116772,4.802593,5.2827625
Aktualizacja (Update),2,4,856.06036,4.671924,4.560454,5.681569,6.578499
Aktualizacja (Update),2,8,1622.802,4.9247265,4.779576,5.991146,7.443885
Aktualizacja (Update),4,1,244.14168,4.095982,4.028293,4.705675,5.150614
Aktualizacja (Update),4,2,472.3326,4.234199,4.148865,4.862208,5.483201
Aktualizacja (Update),4,4,851.71814,4.695368,4.6015015,5.69395,6.495019
Aktualizacja (Update),4,8,1616.914,4.942021,4.7973413,6.011883,7.4501605
Odczyt (Read),1,1,870.4561,1.148823,1.1048335,1.6859776,1.9895865
Odczyt (Read),1,2,1570.4407,1.2733063,1.249569,1.6559602,1.9216101
Odczyt (Read),1,4,2919.5017,1.3697951,1.33294,1.7064,2.024532
Odczyt (Read),1,8,4506.008,1.7713523,1.731876,2.20158,2.843392
Odczyt (Read),2,1,873.52686,1.1447845,1.0985055,1.6576593,2.0040646
Odczyt (Read),2,2,1528.8341,1.3076987,1.282056,1.700379,1.9866471
Odczyt (Read),2,4,2852.92,1.4014689,1.364614,1.731451,2.073248
Odczyt (Read),2,8,4355.2437,1.8315164,1.793736,2.256063,2.933486
Odczyt (Read),4,1,877.73926,1.1392905,1.095461,1.632556,1.9941602
Odczyt (Read),4,2,1512.0057,1.3224149,1.295478,1.717226,2.012527
Odczyt (Read),4,4,2816.799,1.4197651,1.38292,1.7488941,2.097773
Odczyt (Read),4,8,4379.275,1.8228344,1.785638,2.255968,2.931591
Usuwanie (Delete),1,1,240.91132,4.150905,3.9066644,4.56173,6.005381
Usuwanie (Delete),1,2,494.8656,4.0414405,3.9761145,4.586409,5.057688
Usuwanie (Delete),1,4,566.9459,7.0530863,4.406497,25.671488,36.34572
Usuwanie (Delete),1,8,1773.5273,4.5056777,4.388076,5.643356,6.643586
Usuwanie (Delete),2,1,244.55869,4.088998,4.023012,4.665553,5.120885
Usuwanie (Delete),2,2,481.17847,4.1564384,4.096962,4.7546425,5.2984505
Usuwanie (Delete),2,4,857.8992,4.660982,4.5656586,5.679945,6.438961
Usuwanie (Delete),2,8,1667.8085,4.7936563,4.633919,5.937055,7.37934
Usuwanie (Delete),4,1,243.69206,4.1035395,4.0394154,4.6878448,5.187193
Usuwanie (Delete),4,2,477.99402,4.1841297,4.128687,4.774346,5.242104
Usuwanie (Delete),4,4,856.4521,4.669249,4.5697284,5.695902,6.5119624
Usuwanie (Delete),4,8,1653.7809,4.834429,4.694994,5.961678,7.3990536
Zapis (Insert),1,1,233.22731,4.2876625,3.9692686,4.708825,6.6840467
Zapis (Insert),1,2,486.1506,4.1138234,3.9940054,4.669283,5.349798
Zapis (Insert),1,4,888.93494,4.499392,4.386259,5.509715,6.332122
Zapis (Insert),1,8,1658.5366,4.8193884,4.702829,5.874282,7.04565
Zapis (Insert),2,1,253.10567,3.950919,3.924502,4.553396,4.9266872
Zapis (Insert),2,2,481.72946,4.1515727,4.088525,4.779889,5.33476
Zapis (Insert),2,4,860.714,4.645869,4.531078,5.658718,6.537766
Zapis (Insert),2,8,1633.0071,4.893775,4.774328,5.947618,7.01435
Zapis (Insert),4,1,245.3451,4.075892,4.0176954,4.6921964,5.1761947
Zapis (Insert),4,2,478.8935,4.176097,4.106367,4.805072,5.3674192
Zapis (Insert),4,4,863.4997,4.631205,4.54012,5.625032,6.380854
Zapis (Insert),4,8,1622.8947,4.9196625,4.787996,6.000551,7.21762
