Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,35.82467068878834,1726.4773856209151,22.810688788335845,118.15072900955252,0.0,5529.600000000006,1989
Aktualizacja (Update),1,2,44.32762070681932,1737.9461543056248,43.94846192135391,158.41493280238925,0.0,7168.0,2009
Aktualizacja (Update),1,4,69.12766879562044,1755.1822481751824,80.33738594890511,237.21984489051096,0.0,14643.199999999995,2192
Aktualizacja (Update),1,8,84.4317878528657,1810.357543199316,143.89140718562874,392.7204020530368,8.0,20480.0,2338
Aktualizacja (Update),2,1,35.903102776424745,1704.5150862152948,22.652956648806622,62.22153433999026,0.0,5529.599999999991,2053
Aktualizacja (Update),2,2,46.2454132823698,1712.3917056856187,43.58369804108934,101.3160105112279,0.0,7782.400000000009,2093
Aktualizacja (Update),2,4,69.32429610611896,1726.3456944801026,77.434107830552,183.28095849379545,0.0,14950.399999999994,2337
Aktualizacja (Update),2,8,83.33868965517242,1752.7938855983773,139.9453509127789,340.3497403651116,0.0,20684.800000000003,2465
Aktualizacja (Update),4,1,36.11967333008288,1700.2828512920528,22.82692832764505,90.0800048756704,0.0,5632.0,2051
Aktualizacja (Update),4,2,46.11516281264748,1710.4115073147711,43.444497404436056,130.20076451156206,0.0,7680.0,2119
Aktualizacja (Update),4,4,69.76372498935717,1722.03712899106,77.7445508727118,209.3818263090677,0.0,15155.199999999995,2349
Aktualizacja (Update),4,8,83.2139264051759,1748.59904569349,139.4443833400728,370.8518236959159,1.0,21196.800000000003,2473
Odczyt (Read),1,1,31.128680555555555,1727.024,65.60366319444444,111.3828125,0.0,0.0,576
Odczyt (Read),1,2,45.26308777429467,1713.8132664576804,125.39043887147336,152.70062695924764,0.0,102.40000000000146,638
Odczyt (Read),1,4,59.597142857142856,1714.5252944606414,232.96004373177843,234.76720116618077,0.0,0.0,686
Odczyt (Read),1,8,95.50198421645996,1713.898931228861,413.8899436302142,398.62344983089065,0.0,102.39999999999418,887
Odczyt (Read),2,1,31.45451219512195,1703.4329198606272,65.3895818815331,55.95040069686411,0.0,102.40000000000146,574
Odczyt (Read),2,2,45.40609160305344,1690.356665648855,124.03731297709923,96.95638167938932,0.0,0.0,655
Odczyt (Read),2,4,59.037364672364674,1691.4671225071224,230.09925925925924,179.30754985754984,0.0,0.0,702
Odczyt (Read),2,8,95.24261437908496,1689.0612287581698,406.248082788671,342.36969498910673,0.0,102.40000000000146,918
Odczyt (Read),4,1,31.24935201401051,1703.6436847635728,65.00155866900175,83.13469352014012,0.0,0.0,571
Odczyt (Read),4,2,44.96355957767722,1690.929809954751,125.05363499245853,124.46711915535444,0.0,0.0,663
Odczyt (Read),4,4,58.37966244725739,1692.031099859353,229.9504641350211,206.75105485232064,0.0,102.40000000000146,711
Odczyt (Read),4,8,94.98018619934282,1689.3218488499451,408.3025629791895,370.1045673603505,0.0,0.0,913
Usuwanie (Delete),1,1,36.89141951219512,1781.76,21.46448292682927,117.69458536585364,6.0,7168.0,2050
Usuwanie (Delete),1,2,46.32631265508685,1612.5138898263026,42.62457568238214,156.97399503722085,0.0,6144.0,2015
Usuwanie (Delete),1,4,83.26783101045295,1395.020413472706,82.12372531939604,238.0607433217189,0.0,14336.0,3444
Usuwanie (Delete),1,8,88.23810053380782,856.5608256227758,148.87359875444838,397.1358985765124,0.0,17408.0,2248
Usuwanie (Delete),2,1,38.15196174595391,1719.9302873957822,22.37,72.92504168710153,0.0,7168.0,2039
Usuwanie (Delete),2,2,46.82777027027027,1550.0167413127413,42.39407818532818,112.69744208494208,0.0,6144.0,2072
Usuwanie (Delete),2,4,72.33940619621343,1298.816660929432,76.5984595524957,192.6714199655766,0.0,14336.0,2324
Usuwanie (Delete),2,8,86.96497907949791,795.9325372384938,142.76443096234308,352.3097447698745,11.0,17408.0,2390
Usuwanie (Delete),4,1,38.10867546432063,1718.497219941349,22.17950146627566,96.6725219941349,0.0,6144.0,2046
Usuwanie (Delete),4,2,47.27748801534036,1548.3145081495686,42.29723873441994,137.41385426653883,0.0,7168.0,2086
Usuwanie (Delete),4,4,72.22096261280619,1297.6341865062311,75.8527589170606,217.7218306832832,0.0,13312.0,2327
Usuwanie (Delete),4,8,86.02666804979253,791.186132780083,141.08147717842323,377.45448132780086,5.0,18432.0,2410
Zapis (Insert),1,1,35.25888164026095,272.8048928238584,22.060820130475303,90.62038210624418,0.0,5734.4000000000015,2146
Zapis (Insert),1,2,44.16007770762506,422.3354541039339,43.76906265177271,130.84264205925206,0.0,7168.0,2059
Zapis (Insert),1,4,67.93605064415814,713.4311417147934,77.42569524655708,211.5527321190582,0.0,14335.999999999996,2251
Zapis (Insert),1,8,82.81187474077146,1353.8437760265451,137.7176690170054,376.0340066362505,0.0,20275.200000000004,2411
Zapis (Insert),2,1,36.52810101010101,304.65085858585854,23.80507070707071,51.29425252525253,0.0,5631.999999999998,1980
Zapis (Insert),2,2,45.57440327237729,457.14234841193456,43.57117901828681,90.6342781520693,0.0,7577.600000000002,2078
Zapis (Insert),2,4,69.00935886402753,746.9210843373494,77.08074010327023,170.1106583476764,0.0,14643.2,2324
Zapis (Insert),2,8,83.60677827684769,1334.2480489995917,140.2228868926092,328.45465087790933,0.0,20377.6,2449
Zapis (Insert),4,1,35.91889759921607,320.11871631553163,22.874639882410584,64.83844683978441,0.0,5734.4,2041
Zapis (Insert),4,2,45.379870813397126,469.5655502392344,43.539435406698566,104.08165550239237,0.0,7577.600000000002,2090
Zapis (Insert),4,4,69.40287009063445,757.0293482952093,78.02887785930082,190.8875269745361,4.0,14643.199999999995,2317
Zapis (Insert),4,8,83.48999594155845,1337.9273912337662,141.09342126623378,352.33987824675324,2.0,20480.0,2464
