Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,34.53785714285714,30.469285714285714,91.14214285714286,35.865,0.1005859375,32.8,14
Aktualizacja (Update),1,2,60.61000000000001,53.62,137.93769230769232,66.57538461538462,0.095703125,35.0,13
Aktualizacja (Update),1,4,82.87857142857143,99.71714285714286,271.4138095238095,135.29238095238094,0.1900390624999999,189.0,21
Aktualizacja (Update),1,8,95.0938888888889,192.07222222222225,348.6361111111111,264.7416666666667,0.2899999999999998,389.1199999999999,36
Aktualizacja (Update),2,1,35.97272727272727,31.844545454545457,90.99181818181818,41.61363636363637,0.0999999999999943,31.8,11
Aktualizacja (Update),2,2,60.51923076923077,54.64615384615384,137.67384615384614,71.85615384615384,0.1000000000000014,34.0,13
Aktualizacja (Update),2,4,86.57062499999999,100.3275,237.654375,141.75,0.2000000000000028,188.0,16
Aktualizacja (Update),2,8,114.08869565217393,192.4608695652174,416.355652173913,275.2913043478261,0.1000000000000014,374.9200000000001,23
Aktualizacja (Update),4,1,35.58090909090909,37.71272727272727,105.95454545454544,45.24454545454545,0.0,31.8,11
Aktualizacja (Update),4,2,60.65076923076924,60.10076923076924,123.6776923076923,76.43615384615386,0.1000000000000085,34.0,13
Aktualizacja (Update),4,4,90.475,105.58125,244.20125,142.6125,0.0999999999999943,189.0,16
Aktualizacja (Update),4,8,107.44125,198.4375,450.5233333333333,283.2375,0.2000000000000028,405.6400000000001,24
Odczyt (Read),1,1,35.61,31.277272727272727,107.13363636363636,36.67818181818182,0.0078125,0.0,11
Odczyt (Read),1,2,60.05545454545455,53.81818181818182,124.79272727272728,66.51272727272728,0.0,0.0,11
Odczyt (Read),1,4,84.95800000000001,99.112,238.25466666666665,133.584,0.0,59.0,15
Odczyt (Read),1,8,93.23777777777778,189.5185185185185,379.3381481481481,263.8814814814815,0.0,139.68000000000006,27
Odczyt (Read),2,1,36.95555555555556,31.97222222222222,68.80000000000001,41.23444444444445,0.0,0.0,9
Odczyt (Read),2,2,64.99818181818182,54.73727272727273,134.27818181818182,72.63727272727273,0.0,30.0,11
Odczyt (Read),2,4,81.9176923076923,99.69692307692308,244.9976923076923,132.29607692307692,0.0,0.0,13
Odczyt (Read),2,8,103.9055,190.125,416.756,265.569,0.0999999999999943,120.0,20
Odczyt (Read),4,1,35.95111111111111,37.56111111111111,92.79333333333334,45.580000000000005,0.0,0.0,9
Odczyt (Read),4,2,62.25,59.92545454545454,142.49454545454546,78.98454545454545,0.0,30.0,11
Odczyt (Read),4,4,82.2223076923077,104.76923076923076,257.0184615384615,146.62307692307692,0.0,0.0,13
Odczyt (Read),4,8,101.97333333333331,196.54761904761904,408.6285714285715,275.8952380952381,0.0,119.0,21
Usuwanie (Delete),1,1,41.28769230769231,27.72307692307692,68.26,36.51769230769231,0.095703125,3.0,13
Usuwanie (Delete),1,2,62.24923076923077,49.88,141.9,71.98846153846154,0.0927734375,50.0,13
Usuwanie (Delete),1,4,82.6047619047619,78.47571428571429,239.8790476190476,132.1607619047619,0.1600000000000001,41.0,21
Usuwanie (Delete),1,8,95.92617647058825,145.04970588235292,338.2558823529412,264.85411764705884,0.27,174.08000000000015,34
Usuwanie (Delete),2,1,40.198,29.816000000000003,63.792,40.271,0.1000000000000014,3.0,10
Usuwanie (Delete),2,2,59.9376923076923,48.47307692307693,177.2246153846154,80.40384615384616,0.1000000000000014,29.0,13
Usuwanie (Delete),2,4,88.99928571428572,85.575,224.17928571428573,143.22142857142856,0.1000000000000014,35.0,14
Usuwanie (Delete),2,8,93.1317391304348,140.42391304347825,377.0104347826087,269.97913043478263,0.2000000000000028,30.7199999999998,23
Usuwanie (Delete),4,1,38.712,36.1,68.672,46.918,0.1000000000000085,4.0,10
Usuwanie (Delete),4,2,59.97,53.25615384615385,170.0723076923077,84.36846153846153,0.0999999999999943,30.0,13
Usuwanie (Delete),4,4,82.81466666666667,91.62466666666666,245.58,147.48666666666668,0.1000000000000085,35.0,15
Usuwanie (Delete),4,8,95.98636363636363,151.7459090909091,383.91045454545457,281.1454545454545,0.2000000000000028,30.7199999999998,22
Zapis (Insert),1,1,37.01083333333333,24.16,85.03916666666666,36.91833333333333,0.087890625,25.700000000000003,12
Zapis (Insert),1,2,59.19714285714286,34.20357142857143,153.1457142857143,70.03714285714285,0.1005859375,76.0,14
Zapis (Insert),1,4,79.74176470588235,60.2729411764706,273.68117647058824,136.44117647058823,0.1240234375,104.0,17
Zapis (Insert),1,8,95.54514285714284,100.45171428571427,360.7731428571428,261.73708571428574,0.28,260.0,35
Zapis (Insert),2,1,38.59818181818181,27.138181818181817,85.6509090909091,38.07645454545455,0.1000000000000014,25.90000000000001,11
Zapis (Insert),2,2,65.23076923076923,34.956153846153846,139.86307692307693,72.52230769230769,0.1000000000000014,59.0,13
Zapis (Insert),2,4,82.74249999999999,59.563125,254.2425,140.0875,0.0999999999999943,104.0,16
Zapis (Insert),2,8,105.1182608695652,105.22173913043478,413.23869565217393,272.74782608695654,0.1000000000000014,251.0,23
Zapis (Insert),4,1,37.72636363636364,32.515454545454546,85.98636363636363,43.25272727272727,0.0,25.5,11
Zapis (Insert),4,2,66.43846153846154,40.29076923076923,137.80461538461535,79.20153846153845,0.0999999999999943,60.0,13
Zapis (Insert),4,4,88.433125,65.496875,227.691875,140.778125,0.2000000000000028,104.0,16
Zapis (Insert),4,8,102.02208333333334,113.49333333333334,438.90625,279.83750000000003,0.1999999999999886,253.0,24
