Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,24.345,118.7,170.265,91.77,0.0,0.0,2
Aktualizacja (Update),1,2,42.885000000000005,164.95,277.0,143.35,0.0,102.40000000000146,2
Aktualizacja (Update),1,4,44.57,268.5,378.15,208.13333333333333,0.0,204.8000000000029,3
Aktualizacja (Update),1,8,78.47999999999999,460.62,576.87,375.5,0.1000000000000014,409.6000000000058,5
Aktualizacja (Update),2,1,26.3,92.05,79.68,83.775,0.0,0.0,2
Aktualizacja (Update),2,2,56.66333333333333,139.9,297.01666666666665,145.9333333333333,0.0,204.8000000000029,3
Aktualizacja (Update),2,4,121.17,261.96666666666664,349.17333333333335,195.28,0.0,409.59999999999854,3
Aktualizacja (Update),2,8,112.955,458.5,578.8225,350.7475,0.0,716.8000000000029,4
Aktualizacja (Update),4,1,29.685,97.62,183.67,64.735,0.0,0.0,2
Aktualizacja (Update),4,2,54.685,147.25,249.96,133.39999999999998,0.0,102.39999999999418,2
Aktualizacja (Update),4,4,99.34999999999998,272.6333333333333,343.05333333333334,185.98666666666668,1.0,307.1999999999971,3
Aktualizacja (Update),4,8,76.3825,447.6,500.8675,298.6875,0.0,409.59999999999854,4
Odczyt (Read),1,1,21.69,118.1,234.305,93.115,0.0,0.0,2
Odczyt (Read),1,2,32.605,165.25,255.935,101.96,0.0,0.0,2
Odczyt (Read),1,4,45.26333333333333,266.3,475.84,245.26666666666665,0.0,0.0,3
Odczyt (Read),1,8,88.3725,462.125,452.22,300.365,0.0,102.39999999999418,4
Odczyt (Read),2,1,20.69,91.285,191.425,95.025,0.0,0.0,2
Odczyt (Read),2,2,45.58,139.60000000000002,260.085,145.39999999999998,0.0,0.0,2
Odczyt (Read),2,4,81.02,245.9,460.3133333333333,248.23333333333332,0.0,102.40000000000146,3
Odczyt (Read),2,8,52.185,436.825,505.0725,333.275,0.0,0.0,4
Odczyt (Read),4,1,19.16,105.08,188.725,75.08500000000001,0.0,0.0,2
Odczyt (Read),4,2,36.95,145.89999999999998,256.28,109.8,0.0,0.0,2
Odczyt (Read),4,4,63.485,246.35,465.655,242.5,0.0,0.0,2
Odczyt (Read),4,8,76.265,444.075,688.625,395.65,0.0,0.0,4
Usuwanie (Delete),1,1,21.955,114.7,241.45,118.215,0.0,0.0,2
Usuwanie (Delete),1,2,45.315,163.15,241.935,115.08,0.0,0.0,2
Usuwanie (Delete),1,4,76.08500000000001,246.5,372.035,244.5,0.0,0.0,2
Usuwanie (Delete),1,8,99.15,435.625,440.185,404.95,0.0,204.79999999999563,4
Usuwanie (Delete),2,1,19.115,85.00999999999999,327.525,109.43,0.0,0.0,2
Usuwanie (Delete),2,2,45.105,127.35,243.92,95.32,0.0,0.0,2
Usuwanie (Delete),2,4,36.00666666666667,198.33333333333331,672.8566666666667,255.66666666666663,0.1000000000000085,0.0,3
Usuwanie (Delete),2,8,53.505,368.925,491.8925,314.9975,0.0,0.0,4
Usuwanie (Delete),4,1,18.315,93.22,197.28,79.11500000000001,0.0,0.0,2
Usuwanie (Delete),4,2,46.195,136.7,162.87,123.2,0.0,0.0,2
Usuwanie (Delete),4,4,79.14500000000001,210.45,249.455,157.135,0.0,0.0,2
Usuwanie (Delete),4,8,94.9225,377.675,455.6475,305.4525,0.0,204.79999999999563,4
Zapis (Insert),1,1,25.54,107.72,140.76,83.555,0.0,0.0,2
Zapis (Insert),1,2,59.47,137.95,120.93,93.11,0.0,0.0,2
Zapis (Insert),1,4,59.11333333333332,200.66666666666663,343.23,177.60666666666663,0.0,204.79999999999563,3
Zapis (Insert),1,8,83.208,314.16,449.512,381.68,0.0,614.4000000000015,5
Zapis (Insert),2,1,27.03,76.475,187.68,95.195,0.0,0.0,2
Zapis (Insert),2,2,59.02,109.77,130.685,95.25,0.0,102.40000000000146,2
Zapis (Insert),2,4,75.05,187.0666666666667,348.38000000000005,247.7,0.0,204.79999999999563,3
Zapis (Insert),2,8,91.09,279.575,524.9275,304.52750000000003,0.0,512.0,4
Zapis (Insert),4,1,27.26,94.27,185.535,69.88,0.0,102.40000000000146,2
Zapis (Insert),4,2,56.48,114.69,252.52,141.35,0.0,102.40000000000146,2
Zapis (Insert),4,4,65.69333333333333,183.4333333333333,392.6333333333334,194.96666666666667,0.0,204.8000000000029,3
Zapis (Insert),4,8,110.7825,317.325,584.765,374.25,0.0,716.8000000000029,4
