Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,5.17,6.562,512.06,24.61,0.0,0.0,1
Aktualizacja (Update),1,2,8.72,8.531,499.22,66.92,0.0,0.0,1
Aktualizacja (Update),1,4,18.27,14.83,540.13,108.4,0.0,0.0,1
Aktualizacja (Update),1,8,28.36,22.97,580.91,151.4,0.0,0.0,1
Aktualizacja (Update),2,1,1.45,8.574,314.7,41.29,0.0,0.0,1
Aktualizacja (Update),2,2,10.16,10.48,474.85,8.074,0.0,0.0,1
Aktualizacja (Update),2,4,15.61,16.5,554.19,64.75,0.0,0.0,1
Aktualizacja (Update),2,8,38.87,25.23,830.14,80.82,0.0,0.0,1
Aktualizacja (Update),4,1,5.39,6.75,518.32,10.46,0.0,0.0,1
Aktualizacja (Update),4,2,7.44,9.574,389.49,41.13,0.0,0.0,1
Aktualizacja (Update),4,4,15.48,14.1,525.28,50.01,0.0,0.0,1
Aktualizacja (Update),4,8,35.17,23.52,643.73,90.58,0.0,0.0,1
Odczyt (Read),1,1,15.895,6.3765,400.03,26.2,0.0,0.0,2
Odczyt (Read),1,2,38.32,8.6075,425.865,66.88,0.0,0.0,2
Odczyt (Read),1,4,66.19,14.3,303.93,107.9,0.0,0.0,2
Odczyt (Read),1,8,69.4,23.61,482.35,191.3,0.0,0.0,4
Odczyt (Read),2,1,33.33,8.664,288.58,27.35,0.0,0.0,1
Odczyt (Read),2,2,46.07,10.68,297.435,28.797,0.0,0.0,2
Odczyt (Read),2,4,54.51,15.955,579.69,92.385,0.0,0.0,2
Odczyt (Read),2,8,152.61,24.96,670.61,134.68,0.0,0.0,2
Odczyt (Read),4,1,16.31,6.547000000000001,403.255,19.130000000000003,0.0,0.0,2
Odczyt (Read),4,2,36.68,9.3145,372.24,47.1,0.0,0.0,2
Odczyt (Read),4,4,91.61,14.335,392.195,72.6,0.0,0.0,2
Odczyt (Read),4,8,143.07000000000002,24.01,624.645,172.05,0.0,0.0,2
Usuwanie (Delete),1,1,7.7,8.684,378.03,54.71,0.0,0.0,1
Usuwanie (Delete),1,2,16.24,14.3,658.91,88.25,0.0,0.0,1
Usuwanie (Delete),1,4,2.92,14.26,864.51,185.6,0.0,0.0,1
Usuwanie (Delete),1,8,16.02,24.09,891.37,40.52,0.0,0.0,1
Usuwanie (Delete),2,1,18.25,10.88,591.34,49.41,0.0,0.0,1
Usuwanie (Delete),2,2,14.06,15.81,513.05,46.47,0.0,0.0,1
Usuwanie (Delete),2,4,3.02,16.5,787.99,166.5,0.0,0.0,1
Usuwanie (Delete),2,8,15.73,25.38,1065.61,10.3,0.0,0.0,1
Usuwanie (Delete),4,1,7.49,8.805,374.2,40.68,0.0,0.0,1
Usuwanie (Delete),4,2,5.16,8.957,708.91,91.74,0.0,0.0,1
Usuwanie (Delete),4,4,6.32,14.51,591.78,96.84,0.0,0.0,1
Usuwanie (Delete),4,8,17.45,23.96,1010.62,13.1,0.0,0.0,1
Zapis (Insert),1,1,26.62,6.191,291.87,3.164,0.0,0.0,1
Zapis (Insert),1,2,67.92,8.684,352.51,66.84,0.0,0.0,1
Zapis (Insert),1,4,35.49,14.3,512.7,109.0,0.0,0.0,1
Zapis (Insert),1,8,32.17,23.48,576.0,157.4,0.0,0.0,1
Zapis (Insert),2,1,33.33,8.664,295.64,13.48,0.0,0.0,1
Zapis (Insert),2,2,18.25,10.88,591.34,49.41,0.0,0.0,1
Zapis (Insert),2,4,14.06,15.81,513.05,46.47,0.0,0.0,1
Zapis (Insert),2,8,44.17,24.46,620.26,128.5,0.0,0.0,1
Zapis (Insert),4,1,27.23,6.344,291.44,7.375,0.0,0.0,1
Zapis (Insert),4,2,7.49,8.805,374.2,40.68,0.0,0.0,1
Zapis (Insert),4,4,24.8,14.57,537.31,95.19,0.0,0.0,1
Zapis (Insert),4,8,35.76,24.18,1035.0,14.43,0.0,0.0,1
