Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,45.60333333333333,2349.056,100.37666666666668,67.42,0.0,0.0,3
Aktualizacja (Update),1,2,90.01333333333334,2786.304,178.79666666666665,81.42333333333333,0.0,0.0,3
Aktualizacja (Update),1,4,89.036,3662.4384,320.54200000000003,171.9,0.0,0.0,5
Aktualizacja (Update),1,8,80.49666666666667,4212.906666666667,369.83,324.43333333333334,0.0,0.0,6
Aktualizacja (Update),2,1,50.97666666666667,2350.7626666666665,101.12,53.06666666666666,0.0,0.0,3
Aktualizacja (Update),2,2,100.37666666666668,2788.0106666666666,267.6066666666667,92.2,0.0,0.0,3
Aktualizacja (Update),2,4,111.518,3662.4384,512.052,161.38,0.0,0.0,5
Aktualizacja (Update),2,8,144.82,4191.232,618.598,272.48,0.0,0.0,5
Aktualizacja (Update),4,1,36.68,2350.08,192.665,55.1775,0.0,0.0,4
Aktualizacja (Update),4,2,89.89,2786.6453333333334,269.61,96.86666666666667,0.0,0.0,3
Aktualizacja (Update),4,4,128.198,3661.6192,451.794,174.82,0.0,0.0,5
Aktualizacja (Update),4,8,235.1675,4189.4400000000005,845.4825,270.675,0.0,0.0,4
Odczyt (Read),1,1,52.93714285714286,2349.348571428571,61.33428571428572,68.36714285714285,0.0,0.0,7
Odczyt (Read),1,2,100.01444444444444,2787.328,117.79666666666668,102.84555555555556,0.0,0.0,9
Odczyt (Read),1,4,96.48666666666666,3662.222222222222,148.08666666666667,184.4611111111111,0.0,0.0,18
Odczyt (Read),1,8,97.58290322580646,4189.150967741935,166.39387096774195,329.4935483870967,0.0,0.0,31
Odczyt (Read),2,1,46.658,2351.104,107.156,54.125,0.0,0.0,10
Odczyt (Read),2,2,99.11111111111111,2788.465777777777,124.61666666666666,88.24444444444445,0.0,0.0,9
Odczyt (Read),2,4,191.712,3663.5648,305.043,170.11,0.0,0.0,10
Odczyt (Read),2,8,201.323125,4190.272,288.53875,320.575,0.0,0.0,16
Odczyt (Read),4,1,47.97875,2349.952,121.93125,58.405,0.0,0.0,8
Odczyt (Read),4,2,98.51555555555557,2787.555555555556,146.75777777777776,88.69999999999999,0.0,0.0,9
Odczyt (Read),4,4,183.819,3662.7456,302.2,174.67000000000002,0.0,0.0,10
Odczyt (Read),4,8,287.45416666666665,4189.6106666666665,537.8325,324.1166666666667,0.0,0.0,12
Usuwanie (Delete),1,1,22.1,2349.056,364.83,106.2,0.0,0.0,1
Usuwanie (Delete),1,2,27.05,2786.304,544.38,183.6,0.0,0.0,1
Usuwanie (Delete),1,4,37.63,3661.824,618.7,184.9,0.0,0.0,1
Usuwanie (Delete),1,8,45.16,4194.816000000001,653.265,208.265,0.0,0.0,2
Usuwanie (Delete),2,1,28.43,2350.08,365.4,91.99,0.0,0.0,1
Usuwanie (Delete),2,2,32.77,2786.304,213.73,75.24,0.0,0.0,1
Usuwanie (Delete),2,4,84.98,3662.848,529.65,17.73,0.0,0.0,1
Usuwanie (Delete),2,8,143.08,4190.208,1053.52,325.8,0.0,0.0,1
Usuwanie (Delete),4,1,16.02,2350.08,251.54,49.0,0.0,0.0,1
Usuwanie (Delete),4,2,36.09,2786.304,214.45,71.41,0.0,0.0,1
Usuwanie (Delete),4,4,48.91,3661.824,624.34,175.2,0.0,0.0,1
Usuwanie (Delete),4,8,66.37,4189.696,559.9599999999999,196.415,0.0,0.0,2
Zapis (Insert),1,1,48.973333333333336,2290.005333333333,98.90333333333336,54.830000000000005,0.0,0.0,3
Zapis (Insert),1,2,78.45333333333333,2538.8373333333334,241.07666666666668,106.53333333333336,0.0,0.0,3
Zapis (Insert),1,4,91.005,3114.752,211.7025,147.375,0.0,0.0,4
Zapis (Insert),1,8,83.63666666666667,3962.1973333333335,409.395,282.06666666666666,0.0,0.0,6
Zapis (Insert),2,1,40.05,2291.456,201.02,53.73,0.0,0.0,4
Zapis (Insert),2,2,81.08666666666666,2561.7066666666665,252.94000000000003,92.15,0.0,0.0,3
Zapis (Insert),2,4,105.6125,3088.384,495.78,170.275,0.0,0.0,4
Zapis (Insert),2,8,155.238,3942.4,584.162,294.46,0.0,0.0,5
Zapis (Insert),4,1,44.09333333333333,2290.688,96.41333333333334,50.88666666666666,0.0,0.0,3
Zapis (Insert),4,2,83.98,2502.3146666666667,259.40000000000003,72.57666666666667,0.0,0.0,3
Zapis (Insert),4,4,101.7775,3079.168,480.205,156.1,0.0,0.0,4
Zapis (Insert),4,8,207.75,3908.608,745.2475000000001,282.4,0.0,0.0,4
