Operacja,CPU Limit,Procesy Klienckie,Przepustowosc [ops/s],Srednia [ms],Mediana (p50) [ms],Percentyl 95 (p95) [ms],Percentyl 99 (p99) [ms]
Aktualizacja (Update),1,1,84095.625,0.011891224,0.0048090005,0.058023,0.066169
Aktualizacja (Update),1,2,165110.34,0.012066404,0.0047690044,0.058261998,0.06770405
Aktualizacja (Update),1,4,355612.44,0.011142279,0.0049890005,0.009539006,0.049878098
Aktualizacja (Update),1,8,282704.94,0.028150871,0.005862006,0.010520991,0.021432003
Aktualizacja (Update),2,1,83706.47,0.011946509,0.004939007,0.057803,0.067393094
Aktualizacja (Update),2,2,155435.6,0.012796538,0.0051700044,0.062042,0.072914004
Aktualizacja (Update),2,4,272784.72,0.013932256,0.0057519935,0.06761501,0.08711401
Aktualizacja (Update),2,8,547166.3,0.014454096,0.008677001,0.021814005,0.09287501
Aktualizacja (Update),4,1,83765.46,0.011938094,0.0047299983,0.058356002,0.06935701
Aktualizacja (Update),4,2,166050.19,0.01203595,0.004760004,0.058275998,0.066622004
Aktualizacja (Update),4,4,272722.38,0.014361352,0.0055809943,0.067574,0.08773401
Aktualizacja (Update),4,8,468675.06,0.015291426,0.009860014,0.055731986,0.106405
Odczyt (Read),1,1,7954.83,0.12570979,0.112698995,0.1989471,0.276889
Odczyt (Read),1,2,12863.122,0.15546228,0.141212,0.23895405,0.286135
Odczyt (Read),1,4,14817.323,0.2694125,0.150457,0.23005,0.32186204
Odczyt (Read),1,8,15393.313,0.51860374,0.177907,0.25838798,0.40430602
Odczyt (Read),2,1,7935.966,0.1260086,0.112811,0.199381,0.28013
Odczyt (Read),2,2,12755.55,0.15676776,0.14253,0.24132499,0.289743
Odczyt (Read),2,4,23381.83,0.17019106,0.162814,0.22680706,0.269366
Odczyt (Read),2,8,27905.625,0.28500482,0.202708,0.275999,0.36372098
Odczyt (Read),4,1,8015.2026,0.12476291,0.112443,0.194668,0.272172
Odczyt (Read),4,2,12660.358,0.15773487,0.144238,0.24193099,0.29000703
Odczyt (Read),4,4,23916.209,0.16583353,0.156221,0.22307399,0.26406
Odczyt (Read),4,8,39343.242,0.2026889,0.20022,0.263251,0.311934
Usuwanie (Delete),1,1,219739.61,0.0045508407,0.0030160008,0.008767005,0.055577997
Usuwanie (Delete),1,2,436333.25,0.0045727277,0.0029959993,0.008837997,0.055762
Usuwanie (Delete),1,4,888045.94,0.0044061947,0.0033169999,0.005782,0.026241012
Usuwanie (Delete),1,8,898591.56,0.008417627,0.003506997,0.005720998,0.01100199
Usuwanie (Delete),2,1,221235.02,0.00452008,0.0029759975,0.008727991,0.054197095
Usuwanie (Delete),2,2,403017.38,0.0049293693,0.0031560047,0.009028008,0.06102999
Usuwanie (Delete),2,4,673632.56,0.0058876737,0.0035769916,0.010491,0.070751995
Usuwanie (Delete),2,8,1209717.5,0.006250341,0.0050499947,0.010781005,0.047223993
Usuwanie (Delete),4,1,222738.92,0.004489561,0.0029460061,0.008837,0.0555
Usuwanie (Delete),4,2,428181.56,0.004637522,0.0029859948,0.008787,0.056190997
Usuwanie (Delete),4,4,713137.06,0.005532829,0.003396999,0.009979994,0.066512994
Usuwanie (Delete),4,8,1081583.4,0.0070148534,0.0053010006,0.012695993,0.070422
Zapis (Insert),1,1,96512.375,0.010361365,0.004769994,0.056009,0.06333409
Zapis (Insert),1,2,178785.88,0.011181183,0.004788999,0.057912998,0.064606
Zapis (Insert),1,4,341312.88,0.011461043,0.0054109986,0.03037,0.073916
Zapis (Insert),1,8,359518.44,0.021608429,0.0060919994,0.011181997,0.029818002
Zapis (Insert),2,1,111254.984,0.008988361,0.004978996,0.041891996,0.06156099
Zapis (Insert),2,2,172257.05,0.009692048,0.004759,0.056041,0.062693
Zapis (Insert),2,4,262978.6,0.014596257,0.006171991,0.070759006,0.09839301
Zapis (Insert),2,8,549859.2,0.014371554,0.008987001,0.050740987,0.10713399
Zapis (Insert),4,1,84490.484,0.011835652,0.004718997,0.05813601,0.071472
Zapis (Insert),4,2,167567.56,0.0119153885,0.0047889915,0.058306,0.070209995
Zapis (Insert),4,4,285524.16,0.013468926,0.0056209974,0.067214005,0.084308095
Zapis (Insert),4,8,489509.03,0.014839986,0.009227995,0.06109201,0.107343
