Operacja,CPU Limit,Procesy Klienckie,Przepustowosc [ops/s],Srednia [ms],Mediana (p50) [ms],Percentyl 95 (p95) [ms],Percentyl 99 (p99) [ms]
Aktualizacja (Update),1,1,67170.875,0.014887405,0.012012999,0.035201,0.037226
Aktualizacja (Update),1,2,134701.0,0.014736941,0.012361998,0.031918,0.037086
Aktualizacja (Update),1,4,252374.45,0.014997845,0.012500998,0.033873998,0.038064003
Aktualizacja (Update),1,8,405095.88,0.018208588,0.013478999,0.017391002,0.037017003
Aktualizacja (Update),2,1,70295.945,0.014225572,0.011942997,0.031219998,0.032896
Aktualizacja (Update),2,2,127788.28,0.015189641,0.012361998,0.033455,0.037157
Aktualizacja (Update),2,4,261294.31,0.01504691,0.012502002,0.033314995,0.038134
Aktualizacja (Update),2,8,443408.1,0.017689696,0.0143869985,0.040717997,0.047353003
Aktualizacja (Update),4,1,69205.58,0.014449703,0.011943004,0.031498995,0.036179002
Aktualizacja (Update),4,2,129984.57,0.015127207,0.012432,0.034712,0.037923995
Aktualizacja (Update),4,4,260245.45,0.015125647,0.012501005,0.03527,0.038132995
Aktualizacja (Update),4,8,436527.72,0.01771103,0.0143869985,0.040997002,0.047633003
Odczyt (Read),1,1,19502.63,0.051275138,0.047143,0.061111998,0.070471
Odczyt (Read),1,2,37555.816,0.052778073,0.048541,0.064394,0.0831127
Odczyt (Read),1,4,58046.86,0.068041325,0.050705,0.062509,0.073963
Odczyt (Read),1,8,57020.676,0.13814372,0.061531004,0.076547,0.10211
Odczyt (Read),2,1,20106.498,0.049735162,0.046724997,0.060065,0.068794996
Odczyt (Read),2,2,38631.996,0.050616756,0.048681002,0.060134,0.068096995
Odczyt (Read),2,4,74400.445,0.052373283,0.049519002,0.062998,0.071169995
Odczyt (Read),2,8,101731.22,0.07718083,0.069144,0.085347995,0.12837268
Odczyt (Read),4,1,20345.936,0.049149863,0.048958994,0.055384997,0.063417
Odczyt (Read),4,2,38732.508,0.050090972,0.047144,0.060972996,0.069144
Odczyt (Read),4,4,72263.28,0.05332805,0.051613998,0.06390501,0.072077
Odczyt (Read),4,8,108896.97,0.07124221,0.072427,0.087234005,0.097291
Usuwanie (Delete),1,1,92112.01,0.010856348,0.010267002,0.011385,0.029822
Usuwanie (Delete),1,2,169727.38,0.011718779,0.010896001,0.013340003,0.034083
Usuwanie (Delete),1,4,350590.28,0.011291558,0.010756001,0.012432,0.030591004
Usuwanie (Delete),1,8,614244.2,0.0126734115,0.011873002,0.013688997,0.037296
Usuwanie (Delete),2,1,91788.84,0.0108945705,0.010336,0.011385004,0.03101
Usuwanie (Delete),2,2,174511.44,0.011407807,0.010617005,0.012851,0.033245
Usuwanie (Delete),2,4,353277.2,0.011249628,0.010617005,0.012363002,0.030522002
Usuwanie (Delete),2,8,631660.5,0.012571362,0.011943004,0.013618999,0.037295997
Usuwanie (Delete),4,1,91865.81,0.010885442,0.010266995,0.011385004,0.03101
Usuwanie (Delete),4,2,173746.34,0.011352012,0.010545999,0.0120830005,0.030033
Usuwanie (Delete),4,4,353621.34,0.011247304,0.010755001,0.012361998,0.030031996
Usuwanie (Delete),4,8,623537.9,0.012584192,0.011942997,0.013688994,0.036737002
Zapis (Insert),1,1,68908.04,0.014512095,0.011943,0.032406002,0.033873998
Zapis (Insert),1,2,134144.12,0.014770693,0.012222,0.031499,0.036178
Zapis (Insert),1,4,269323.8,0.014477005,0.012222998,0.031986997,0.036248
Zapis (Insert),1,8,447015.44,0.015956677,0.013897999,0.023676999,0.04435
Zapis (Insert),2,1,69888.195,0.014308567,0.011943004,0.031498995,0.033593997
Zapis (Insert),2,2,134305.61,0.014779685,0.012292002,0.031499002,0.034293
Zapis (Insert),2,4,259087.77,0.014883735,0.012432,0.032477003,0.037227
Zapis (Insert),2,8,442396.34,0.0173729,0.014247999,0.039599996,0.046026
Zapis (Insert),4,1,68808.4,0.01453311,0.011944001,0.032407004,0.035269994
Zapis (Insert),4,2,134189.66,0.014810874,0.012292002,0.031917,0.037017003
Zapis (Insert),4,4,259068.64,0.015265122,0.012500998,0.033872996,0.03813401
Zapis (Insert),4,8,434145.0,0.017936373,0.0143869985,0.041485995,0.049657997
