Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,12.113,240.97,122.271,31.187,0.0,0.0,10
Aktualizacja (Update),1,2,23.786,480.02,217.222,55.757000000000005,0.0,0.0,10
Aktualizacja (Update),1,4,54.14363636363637,957.318181818182,421.95909090909095,103.0190909090909,0.0,0.0,11
Aktualizacja (Update),1,8,93.98285714285714,1918.829714285714,603.5014285714286,211.49214285714285,0.0,0.0,14
Aktualizacja (Update),2,1,11.284,241.49,122.581,29.438,0.0,0.0,10
Aktualizacja (Update),2,2,27.137,480.47,221.48,54.436,0.0,0.0,10
Aktualizacja (Update),2,4,55.123000000000005,957.34,397.868,100.689,0.0,0.0,10
Aktualizacja (Update),2,8,122.71750000000002,1910.7840000000003,803.1058333333334,202.13333333333333,0.0,0.0,12
Aktualizacja (Update),4,1,11.399,241.81,100.271,31.488,0.0,0.0,10
Aktualizacja (Update),4,2,24.984,480.13,222.248,56.939,0.0,0.0,10
Aktualizacja (Update),4,4,52.313,957.3,392.743,103.343,0.0,0.0,10
Aktualizacja (Update),4,8,121.885,1910.698666666667,830.3491666666667,204.225,0.0,0.0,12
Odczyt (Read),1,1,30.487777777777776,240.7888888888889,86.31666666666668,30.37333333333333,0.0,0.0,27
Odczyt (Read),1,2,59.835,479.5392857142857,155.20392857142858,54.638571428571424,0.0,0.0,28
Odczyt (Read),1,4,102.17081081081082,956.7702702702704,224.2556756756757,104.01135135135137,0.0,0.0,37
Odczyt (Read),1,8,102.57246575342464,1910.3912328767124,258.48424657534247,201.67945205479447,0.0,0.0,73
Odczyt (Read),2,1,31.30333333333333,241.40740740740745,77.34666666666668,28.97259259259259,0.0,0.0,27
Odczyt (Read),2,2,61.784814814814816,479.9703703703704,148.02444444444444,52.57222222222222,0.0,0.0,27
Odczyt (Read),2,4,132.5037931034483,957.003448275862,290.99896551724134,100.78655172413792,0.0,0.0,29
Odczyt (Read),2,8,209.3539024390244,1910.3094634146344,527.4443902439025,197.95853658536583,0.0,0.0,41
Odczyt (Read),4,1,30.76888888888889,241.57777777777775,77.59962962962963,30.62777777777778,0.0,0.0,27
Odczyt (Read),4,2,61.46,479.4037037037037,149.00148148148148,55.68666666666667,0.0,0.0,27
Odczyt (Read),4,4,134.50206896551725,957.1275862068966,292.8796551724138,103.09206896551724,0.0,0.0,29
Odczyt (Read),4,8,231.36230769230767,1910.1013333333333,575.2925641025641,195.9594871794872,0.0,0.0,39
Usuwanie (Delete),1,1,11.775,241.1125,112.79875,34.7375,0.0,0.0,8
Usuwanie (Delete),1,2,19.0825,480.8,273.35,63.42375,0.0,0.0,8
Usuwanie (Delete),1,4,37.78375,957.9,472.405,119.925,0.0,0.0,8
Usuwanie (Delete),1,8,62.403333333333336,1911.5804444444448,808.9811111111111,195.57222222222225,0.0,0.0,9
Usuwanie (Delete),2,1,11.0875,241.4875,166.75875,32.6475,0.0,0.0,8
Usuwanie (Delete),2,2,19.94625,480.6125,249.59125,60.95375,0.0,0.0,8
Usuwanie (Delete),2,4,30.3175,957.4875,480.7225,115.7875,0.0,0.0,8
Usuwanie (Delete),2,8,61.91,1911.3528888888889,772.7877777777778,192.86888888888888,0.0,0.0,9
Usuwanie (Delete),4,1,11.58375,242.025,116.5075,34.94,0.0,0.0,8
Usuwanie (Delete),4,2,18.6225,480.525,268.78125,63.29375,0.0,0.0,8
Usuwanie (Delete),4,4,31.53375,957.55,485.82125,119.175,0.0,0.0,8
Usuwanie (Delete),4,8,64.23666666666666,1911.2391111111112,717.8255555555556,192.6233333333333,0.0,0.0,9
Zapis (Insert),1,1,12.794,205.94,140.108,30.484,0.0,0.0,10
Zapis (Insert),1,2,30.133,320.6,218.644,54.34,0.0,0.0,10
Zapis (Insert),1,4,61.709,642.9300000000001,413.216,102.29,0.0,0.0,10
Zapis (Insert),1,8,96.7,1304.950153846154,624.1107692307692,199.21692307692308,0.0,0.0,13
Zapis (Insert),2,1,13.756,206.88,97.185,27.94,0.0,0.0,10
Zapis (Insert),2,2,24.449,315.65,237.758,51.822,0.0,0.0,10
Zapis (Insert),2,4,63.23636363636364,652.3000000000001,395.61,93.80909090909093,0.0,0.0,11
Zapis (Insert),2,8,131.89583333333334,1252.8586666666667,821.2391666666667,194.15833333333333,0.0,0.0,12
Zapis (Insert),4,1,11.836,204.94,142.79,30.716,0.0,0.0,10
Zapis (Insert),4,2,28.263,319.13,220.868,54.517,0.0,0.0,10
Zapis (Insert),4,4,58.715,639.0,413.72,102.16,0.0,0.0,10
Zapis (Insert),4,8,131.91,1251.1186666666667,808.7883333333333,194.95833333333331,0.0,0.0,12
