Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Mieszany (10W/90R),1,1,0.8559069767441861,4188.326697674419,1.539674418604651,87.47106976744186,0.0,0.0,215
Mieszany (10W/90R),1,2,1.5968807339449542,4188.286825688073,4.557706422018349,126.64266055045871,0.0,0.0,218
Mieszany (10W/90R),1,4,3.107834101382488,4188.240221198157,9.14552995391705,203.06589861751152,0.0,0.0,217
Mieszany (10W/90R),1,8,4.749555555555556,4188.291982222222,8.403911111111112,352.01813333333337,0.0,0.0,225
Mieszany (10W/90R),2,1,0.8727441860465117,4188.30288372093,2.401720930232558,85.48623255813953,0.0,0.0,215
Mieszany (10W/90R),2,2,1.539908256880734,4188.282128440367,3.605825688073394,123.5847247706422,0.0,0.0,218
Mieszany (10W/90R),2,4,3.076451612903226,4188.226064516129,9.374009216589862,201.22078341013824,0.0,0.0,217
Mieszany (10W/90R),2,8,4.771938325991189,4188.349462555066,8.655991189427313,347.45603524229074,0.0,0.0,227
Mieszany (10W/90R),4,1,0.8886111111111111,4188.34962962963,2.420185185185185,78.14569444444444,0.0,0.0,216
Mieszany (10W/90R),4,2,1.6227064220183487,4188.2069724770645,2.304770642201835,117.16330275229356,0.0,0.0,218
Mieszany (10W/90R),4,4,2.9805,4188.276363636363,8.118454545454545,190.4829090909091,0.0,0.0,220
Mieszany (10W/90R),4,8,4.501790393013101,4188.289676855895,8.00174672489083,338.3536244541485,0.0,0.0,229
Mieszany (50/50),1,1,0.8559069767441861,4188.326697674419,1.539674418604651,87.47106976744186,0.0,0.0,215
Mieszany (50/50),1,2,1.5968807339449542,4188.286825688073,4.557706422018349,126.64266055045871,0.0,0.0,218
Mieszany (50/50),1,4,3.107834101382488,4188.240221198157,9.14552995391705,203.06589861751152,0.0,0.0,217
Mieszany (50/50),1,8,4.749555555555556,4188.291982222222,8.403911111111112,352.01813333333337,0.0,0.0,225
Mieszany (50/50),2,1,0.8727441860465117,4188.30288372093,2.401720930232558,85.48623255813953,0.0,0.0,215
Mieszany (50/50),2,2,1.539908256880734,4188.282128440367,3.605825688073394,123.5847247706422,0.0,0.0,218
Mieszany (50/50),2,4,3.076451612903226,4188.226064516129,9.374009216589862,201.22078341013824,0.0,0.0,217
Mieszany (50/50),2,8,4.771938325991189,4188.349462555066,8.655991189427313,347.45603524229074,0.0,0.0,227
Mieszany (50/50),4,1,0.8886111111111111,4188.34962962963,2.420185185185185,78.14569444444444,0.0,0.0,216
Mieszany (50/50),4,2,1.6227064220183487,4188.2069724770645,2.304770642201835,117.16330275229356,0.0,0.0,218
Mieszany (50/50),4,4,2.9805,4188.276363636363,8.118454545454545,190.4829090909091,0.0,0.0,220
Mieszany (50/50),4,8,4.501790393013101,4188.289676855895,8.00174672489083,338.3536244541485,0.0,0.0,229
Mieszany (90W/10R),1,1,0.8559069767441861,4188.326697674419,1.539674418604651,87.47106976744186,0.0,0.0,215
Mieszany (90W/10R),1,2,1.5968807339449542,4188.286825688073,4.557706422018349,126.64266055045871,0.0,0.0,218
Mieszany (90W/10R),1,4,3.107834101382488,4188.240221198157,9.14552995391705,203.06589861751152,0.0,0.0,217
Mieszany (90W/10R),1,8,4.749555555555556,4188.291982222222,8.403911111111112,352.01813333333337,0.0,0.0,225
Mieszany (90W/10R),2,1,0.8727441860465117,4188.30288372093,2.401720930232558,85.48623255813953,0.0,0.0,215
Mieszany (90W/10R),2,2,1.539908256880734,4188.282128440367,3.605825688073394,123.5847247706422,0.0,0.0,218
Mieszany (90W/10R),2,4,3.076451612903226,4188.226064516129,9.374009216589862,201.22078341013824,0.0,0.0,217
Mieszany (90W/10R),2,8,4.771938325991189,4188.349462555066,8.655991189427313,347.45603524229074,0.0,0.0,227
Mieszany (90W/10R),4,1,0.8886111111111111,4188.34962962963,2.420185185185185,78.14569444444444,0.0,0.0,216
Mieszany (90W/10R),4,2,1.6227064220183487,4188.2069724770645,2.304770642201835,117.16330275229356,0.0,0.0,218
Mieszany (90W/10R),4,4,2.9805,4188.276363636363,8.118454545454545,190.4829090909091,0.0,0.0,220
Mieszany (90W/10R),4,8,4.501790393013101,4188.289676855895,8.00174672489083,338.3536244541485,0.0,0.0,229
