Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,2.86,5.898,363.01,39.01,0.0,0.0,1
Aktualizacja (Update),1,2,3.45,8.324,446.85,73.59,0.0,0.0,1
Aktualizacja (Update),1,4,8.66,14.01,804.21,82.04,0.0,0.0,1
Aktualizacja (Update),1,8,25.66,23.9,957.64,141.1,0.0,0.0,1
Aktualizacja (Update),2,1,3.53,6.426,408.97,32.18,0.0,0.0,1
Aktualizacja (Update),2,2,4.43,8.844,445.65,70.44,0.0,0.0,1
Aktualizacja (Update),2,4,13.39,14.59,604.54,77.73,0.0,0.0,1
Aktualizacja (Update),2,8,22.83,23.05,921.26,160.1,0.0,0.0,1
Aktualizacja (Update),4,1,2.43,7.73,366.02,41.62,0.0,0.0,1
Aktualizacja (Update),4,2,2.7,9.945,559.37,79.75,0.0,0.0,1
Aktualizacja (Update),4,4,14.09,15.71,549.03,17.98,0.0,0.0,1
Aktualizacja (Update),4,8,23.28,24.65,953.07,148.4,0.0,0.0,1
Odczyt (Read),1,1,17.88,6.355,365.76,25.63,0.0,0.0,1
Odczyt (Read),1,2,26.89,8.523,373.2,47.57,0.0,0.0,1
Odczyt (Read),1,4,72.37,13.95,252.58,64.49,0.0,0.0,1
Odczyt (Read),1,8,64.61,23.755,599.83,157.55,0.0,0.0,2
Odczyt (Read),2,1,20.1,6.645,276.51,22.83,0.0,0.0,1
Odczyt (Read),2,2,31.19,9.07,371.4,45.12,0.0,0.0,1
Odczyt (Read),2,4,58.27,14.48,470.68,77.32,0.0,0.0,1
Odczyt (Read),2,8,50.11,22.87,907.5,165.39999999999998,0.0,0.0,2
Odczyt (Read),4,1,17.0,7.883,374.51,25.71,0.0,0.0,1
Odczyt (Read),4,2,26.61,10.27,376.33,47.57,0.0,0.0,1
Odczyt (Read),4,4,58.11,16.05,496.58,89.77,0.0,0.0,1
Odczyt (Read),4,8,50.99,25.035,954.12,161.0,0.0,0.0,2
Usuwanie (Delete),1,1,20.92,8.602,600.8,47.81,0.0,0.0,1
Usuwanie (Delete),1,2,12.45,14.19,777.28,89.97,0.0,0.0,1
Usuwanie (Delete),1,4,19.87,19.92,820.29,173.4,0.0,0.0,1
Usuwanie (Delete),1,8,11.4,23.14,763.31,24.93,0.0,0.0,1
Usuwanie (Delete),2,1,15.74,8.902,602.81,44.35,0.0,0.0,1
Usuwanie (Delete),2,2,20.57,14.88,746.44,86.8,0.0,0.0,1
Usuwanie (Delete),2,4,23.07,22.42,868.9,2.539,0.0,0.0,1
Usuwanie (Delete),2,8,13.57,23.35,573.52,24.05,0.0,0.0,1
Usuwanie (Delete),4,1,22.17,10.25,571.86,46.92,0.0,0.0,1
Usuwanie (Delete),4,2,25.51,16.23,673.88,89.61,0.0,0.0,1
Usuwanie (Delete),4,4,24.35,24.92,977.03,5.609,0.0,0.0,1
Usuwanie (Delete),4,8,12.46,25.34,738.78,26.99,0.0,0.0,1
Zapis (Insert),1,1,3.65,5.855,365.76,25.63,0.0,0.0,1
Zapis (Insert),1,2,20.92,8.602,600.8,47.81,0.0,0.0,1
Zapis (Insert),1,4,12.45,14.19,777.28,89.97,0.0,0.0,1
Zapis (Insert),1,8,25.77,23.86,926.24,173.3,0.0,0.0,1
Zapis (Insert),2,1,4.37,6.645,276.51,22.83,0.0,0.0,1
Zapis (Insert),2,2,15.74,8.902,602.81,44.35,0.0,0.0,1
Zapis (Insert),2,4,20.57,14.88,746.44,86.8,0.0,0.0,1
Zapis (Insert),2,8,77.39,22.69,893.74,170.7,0.0,0.0,1
Zapis (Insert),4,1,3.82,7.645,374.51,25.71,0.0,0.0,1
Zapis (Insert),4,2,22.17,10.25,571.86,46.92,0.0,0.0,1
Zapis (Insert),4,4,25.51,16.23,673.88,89.61,0.0,0.0,1
Zapis (Insert),4,8,24.35,24.92,977.03,5.609,0.0,0.0,1
