Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,22.006666666666664,2349.056,249.0233333333333,85.78333333333335,0.0,0.0,3
Aktualizacja (Update),1,2,45.723333333333336,2785.28,270.4833333333333,109.95333333333332,0.0,0.0,3
Aktualizacja (Update),1,4,77.17333333333333,3661.1413333333335,408.58,201.5,0.0,0.0,3
Aktualizacja (Update),1,8,88.836,4190.6176,538.452,355.66,0.0,0.0,5
Aktualizacja (Update),2,1,21.636666666666667,2348.032,248.1966666666667,82.88,0.0,0.0,3
Aktualizacja (Update),2,2,47.48333333333334,2785.962666666667,267.3433333333333,121.8,0.0,0.0,3
Aktualizacja (Update),2,4,93.63,3660.8000000000006,441.9533333333334,157.52,0.0,0.0,3
Aktualizacja (Update),2,8,145.2225,4189.184,834.375,328.725,0.0,0.0,4
Aktualizacja (Update),4,1,21.69666666666667,2348.373333333333,173.98333333333335,80.88666666666667,0.0,0.0,3
Aktualizacja (Update),4,2,43.76,2785.962666666667,266.41,119.36666666666667,0.0,0.0,3
Aktualizacja (Update),4,4,92.07333333333334,3661.482666666667,455.7466666666666,193.4,0.0,0.0,3
Aktualizacja (Update),4,8,149.8675,4188.16,806.03,305.1,0.0,0.0,4
Odczyt (Read),1,1,34.6075,2349.056,129.0925,80.465,0.0,0.0,4
Odczyt (Read),1,2,64.1625,2786.048,203.1575,110.3125,0.0,0.0,4
Odczyt (Read),1,4,93.41833333333334,3661.6533333333336,249.62,202.25,0.0,0.0,6
Odczyt (Read),1,8,95.436,4188.8768,297.37,339.6,0.0,0.0,10
Odczyt (Read),2,1,33.115,2348.544,134.97,83.14,0.0,0.0,4
Odczyt (Read),2,2,59.61,2786.56,250.0,122.15,0.0,0.0,4
Odczyt (Read),2,4,137.3475,3662.08,271.37,176.15,0.0,0.0,4
Odczyt (Read),2,8,178.76833333333337,4188.672,513.5749999999999,325.71666666666664,0.0,0.0,6
Odczyt (Read),4,1,31.0175,2349.056,188.445,80.775,0.0,0.0,4
Odczyt (Read),4,2,64.1,2786.304,203.155,120.15,0.0,0.0,4
Odczyt (Read),4,4,135.082,3661.6192,304.852,170.55,0.0,0.0,5
Odczyt (Read),4,8,236.86,4188.5696,567.2520000000001,312.88,0.0,0.0,5
Usuwanie (Delete),1,1,34.8,2348.544,152.44,104.96,0.0,0.0,2
Usuwanie (Delete),1,2,55.815,2786.304,456.125,162.9,0.0,0.0,2
Usuwanie (Delete),1,4,39.14,3662.848,718.73,286.0,0.0,0.0,2
Usuwanie (Delete),1,8,26.125,4189.184,684.47,222.51,0.0,0.0,2
Usuwanie (Delete),2,1,34.72,2348.032,152.385,102.0,0.0,0.0,2
Usuwanie (Delete),2,2,66.36,2785.7920000000004,308.28,160.0,0.0,0.0,2
Usuwanie (Delete),2,4,47.99,3661.824,796.65,276.54999999999995,0.0,0.0,2
Usuwanie (Delete),2,8,21.405,4188.16,665.76,219.045,0.0,0.0,2
Usuwanie (Delete),4,1,8.52,2348.032,108.63,64.27,0.0,0.0,1
Usuwanie (Delete),4,2,69.16499999999999,2786.304,309.55,158.0,0.0,0.0,2
Usuwanie (Delete),4,4,114.43,3661.824,574.23,270.3,0.0,0.0,2
Usuwanie (Delete),4,8,31.585,4188.6720000000005,610.1850000000001,212.305,0.0,0.0,2
Zapis (Insert),1,1,23.683333333333334,2290.346666666667,173.73333333333332,79.08,0.0,0.0,3
Zapis (Insert),1,2,61.5,2599.936,263.52333333333337,124.43333333333334,0.0,0.0,3
Zapis (Insert),1,4,78.48666666666666,3204.096,434.95,203.4,0.0,0.0,3
Zapis (Insert),1,8,78.078,3932.3648,479.138,338.0,0.0,0.0,5
Zapis (Insert),2,1,26.19333333333333,2290.005333333333,171.48,83.10333333333334,0.0,0.0,3
Zapis (Insert),2,2,61.406666666666666,2579.114666666667,261.31666666666666,121.53333333333336,0.0,0.0,3
Zapis (Insert),2,4,100.46666666666664,3214.336,451.97,199.1,0.0,0.0,3
Zapis (Insert),2,8,161.805,3926.784,732.47,355.2,0.0,0.0,4
Zapis (Insert),4,1,36.595,2304.512,98.645,68.715,0.0,0.0,2
Zapis (Insert),4,2,46.23666666666667,2540.2026666666666,334.56333333333333,119.73333333333332,0.0,0.0,3
Zapis (Insert),4,4,103.02333333333333,3219.456,450.1333333333334,195.03333333333333,0.0,0.0,3
Zapis (Insert),4,8,160.0375,3924.736,805.8075,346.225,0.0,0.0,4
