Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Dokument JSON: Aktualizacja,1,1,36.685,77.645,131.715,97.725,0.0,0.0,2
Dokument JSON: Aktualizacja,1,2,51.54,104.05,316.99,148.7,0.0,102.40000000000146,2
Dokument JSON: Aktualizacja,1,4,53.73,129.55,417.04,171.345,0.0,204.79999999999563,2
Dokument JSON: Aktualizacja,1,8,62.583333333333336,138.5666666666667,624.91,396.5333333333333,0.0,307.1999999999971,3
Dokument JSON: Aktualizacja,2,1,22.895,77.245,306.77,86.13,0.0,0.0,2
Dokument JSON: Aktualizacja,2,2,22.78,121.2,350.46000000000004,117.925,0.0,0.0,2
Dokument JSON: Aktualizacja,2,4,105.93,130.64999999999998,412.695,169.39,0.0,204.8000000000029,2
Dokument JSON: Aktualizacja,2,8,54.22,121.63333333333333,639.14,360.6666666666667,0.0,409.59999999999854,3
Dokument JSON: Aktualizacja,4,1,13.355,72.18,312.46500000000003,80.16,0.0,0.0,2
Dokument JSON: Aktualizacja,4,2,48.03,96.91,357.795,131.4,0.0,102.40000000000146,2
Dokument JSON: Aktualizacja,4,4,109.725,113.225,395.22,170.64999999999998,0.0,102.40000000000146,2
Dokument JSON: Aktualizacja,4,8,56.10999999999999,121.76666666666668,693.64,345.56666666666666,0.0,307.2000000000044,3
Dokument JSON: Inkrementacja,1,1,34.2,77.31,244.44,97.295,0.0,0.0,2
Dokument JSON: Inkrementacja,1,2,32.7,103.3,385.535,148.9,0.0,0.0,2
Dokument JSON: Inkrementacja,1,4,37.82,115.75,426.71,188.65,0.0999999999999996,0.0,2
Dokument JSON: Inkrementacja,1,8,82.7,137.16666666666666,638.22,433.6333333333334,0.0,0.0,3
Dokument JSON: Inkrementacja,2,1,14.26,77.02,310.86,85.99000000000001,0.0,0.0,2
Dokument JSON: Inkrementacja,2,2,63.91,65.13,291.29999999999995,137.10000000000002,0.0,0.0,2
Dokument JSON: Inkrementacja,2,4,34.945,107.65,524.06,197.45,0.0,0.0,2
Dokument JSON: Inkrementacja,2,8,62.27666666666666,120.96666666666664,730.1366666666667,444.1333333333334,0.0,0.0,3
Dokument JSON: Inkrementacja,4,1,37.3,71.28,140.555,80.10499999999999,0.0,0.0,2
Dokument JSON: Inkrementacja,4,2,28.605,64.06,384.9500000000001,131.25,0.0,0.0,2
Dokument JSON: Inkrementacja,4,4,35.59,89.035,535.395,232.6,0.0,0.0,2
Dokument JSON: Inkrementacja,4,8,53.75333333333333,117.66666666666669,780.6533333333333,437.4333333333333,0.0,0.0,3
Dokument JSON: Odczyt,1,1,15.86,101.1,311.005,97.595,0.0,0.0,2
