Operacja,CPU Limit,Procesy Klienckie,Przepustowosc [ops/s],Srednia [ms],Mediana (p50) [ms],Percentyl 95 (p95) [ms],Percentyl 99 (p99) [ms]
Aktualizacja (Update),1,1,9011.024,0.11097517,0.101412,0.137311,0.14834602
Aktualizacja (Update),1,2,19030.494,0.104930386,0.103158,0.114892,0.1235537
Aktualizacja (Update),1,4,27745.502,0.14351086,0.141921,0.17314446,0.206386
Aktualizacja (Update),1,8,33582.453,0.23174912,0.228422,0.290548,0.33874068
Aktualizacja (Update),2,1,8410.208,0.11890312,0.114192,0.141361,0.1781015
Aktualizacja (Update),2,2,18805.195,0.10610078,0.103856,0.117265,0.13438259
Aktualizacja (Update),2,4,29524.379,0.1353061,0.132911,0.173628,0.209807
Aktualizacja (Update),2,8,34708.25,0.22940354,0.226849,0.286774,0.3372
Aktualizacja (Update),4,1,9340.096,0.10706528,0.100643,0.132002,0.16504568
Aktualizacja (Update),4,2,17699.225,0.11288167,0.104833,0.141431,0.153584
Aktualizacja (Update),4,4,29303.58,0.13641171,0.13738,0.161685,0.183825
Aktualizacja (Update),4,8,33959.57,0.23367222,0.23048,0.296621,0.3394354
Odczyt (Read),1,1,9536.133,0.10486431,0.106999,0.117825,0.1232037
Odczyt (Read),1,2,22044.545,0.09029412,0.088281,0.098619,0.109165
Odczyt (Read),1,4,35610.582,0.11072169,0.112168,0.134937,0.152607
Odczyt (Read),1,8,41335.258,0.19183657,0.1869,0.245708,0.283354
Odczyt (Read),2,1,10780.441,0.092760585,0.085906,0.1148945,0.1221554
Odczyt (Read),2,2,22121.803,0.090176925,0.0887,0.098687,0.10574409
Odczyt (Read),2,4,36658.844,0.107873656,0.110071,0.133888,0.15330401
Odczyt (Read),2,8,43867.133,0.17986193,0.176143,0.23914005,0.272526
Odczyt (Read),4,1,11134.993,0.089806974,0.085278,0.110002,0.1302581
Odczyt (Read),4,2,21526.316,0.092795864,0.090586,0.1047665,0.12089771
Odczyt (Read),4,4,36915.6,0.107800975,0.108884,0.13298,0.152326
Odczyt (Read),4,8,44032.83,0.18024527,0.176423,0.23935,0.270081
Usuwanie (Delete),1,1,9548.978,0.10472325,0.096383,0.13179305,0.14108369
Usuwanie (Delete),1,2,19945.504,0.09993641,0.098618,0.110771,0.124533094
Usuwanie (Delete),1,4,28723.594,0.13913174,0.137871,0.157915,0.18515402
Usuwanie (Delete),1,8,31259.89,0.25543007,0.25381,0.308427,0.335177
Usuwanie (Delete),2,1,8847.595,0.11302508,0.120618,0.13333,0.14171001
Usuwanie (Delete),2,2,20016.803,0.099629276,0.098618,0.112167,0.125577
Usuwanie (Delete),2,4,27191.516,0.14616004,0.143527,0.18634,0.22705801
Usuwanie (Delete),2,8,32242.863,0.24631207,0.245148,0.29271,0.328749
Usuwanie (Delete),4,1,9540.316,0.10481832,0.095894,0.130326,0.13842939
Usuwanie (Delete),4,2,19697.055,0.101390846,0.098687,0.113983,0.138847
Usuwanie (Delete),4,4,27257.375,0.14657085,0.14213,0.17823705,0.194721
Usuwanie (Delete),4,8,32333.469,0.24705864,0.246544,0.297389,0.326514
Zapis (Insert),1,1,8182.847,0.12220686,0.127673,0.141921,0.1524677
Zapis (Insert),1,2,18163.217,0.10974126,0.104904,0.132492,0.14876501
Zapis (Insert),1,4,27871.994,0.1430757,0.143458,0.162106,0.1881598
Zapis (Insert),1,8,33819.37,0.23533027,0.229923,0.29383,0.344117
Zapis (Insert),2,1,9372.374,0.10669656,0.1019,0.13207205,0.146041
Zapis (Insert),2,2,17950.492,0.111294374,0.105183,0.13179204,0.23279548
Zapis (Insert),2,4,28740.703,0.1386855,0.137659,0.175514,0.21483502
Zapis (Insert),2,8,33303.203,0.23291638,0.22636,0.31485444,0.3520077
Zapis (Insert),4,1,9543.243,0.10478618,0.100154,0.11971,0.1554704
Zapis (Insert),4,2,18313.117,0.109061144,0.104066,0.136262,0.15225601
Zapis (Insert),4,4,30758.63,0.12979819,0.130745,0.151209,0.17125468
Zapis (Insert),4,8,32126.396,0.24592559,0.240118,0.31911,0.37701207
