Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,31.025,10.285,299.685,35.730000000000004,0.0080078125,1.76,2
Aktualizacja (Update),1,2,65.99,12.77,135.61,21.64,0.0,0.0,1
Aktualizacja (Update),1,4,81.405,17.97,336.01,136.8,0.0080078125,3.0,2
Aktualizacja (Update),1,8,44.88,26.88,740.1733333333333,265.2,0.0126953125,13.800000000000004,3
Aktualizacja (Update),2,1,41.49,10.5,258.115,36.165,0.0080078125,1.74,2
Aktualizacja (Update),2,2,43.95,12.66,377.19,70.00999999999999,0.00791015625,3.5100000000000007,2
Aktualizacja (Update),2,4,21.275,18.06,548.945,130.15,0.0040039062499999,6.899999999999999,2
Aktualizacja (Update),2,8,75.44,27.98,554.2033333333333,271.1,0.015625,14.200000000000005,3
Aktualizacja (Update),4,1,43.885000000000005,14.64,142.63,36.24,0.0099999999999997,1.7699999999999998,2
Aktualizacja (Update),4,2,60.585,16.314999999999998,359.95500000000004,69.975,0.0099999999999997,3.5200000000000005,2
Aktualizacja (Update),4,4,28.08,18.07,547.295,137.05,0.0099999999999997,6.899999999999999,2
Aktualizacja (Update),4,8,76.83333333333333,27.433333333333334,529.3866666666667,272.93333333333334,0.0199999999999995,14.200000000000005,3
Odczyt (Read),1,1,21.745,10.0675,306.67,35.864999999999995,0.0080175781249999,0.0,2
Odczyt (Read),1,2,70.82,12.985,137.885,28.685,0.01201171875,3.12,2
Odczyt (Read),1,4,101.655,17.705,228.35,136.8,0.01201171875,4.5,2
Odczyt (Read),1,8,52.46,26.755000000000003,672.1899999999999,148.735,0.0,0.0,2
Odczyt (Read),2,1,30.03,10.49,301.385,35.945,0.0080175781249999,0.0,2
Odczyt (Read),2,2,66.26,12.75,139.48,22.26,0.0,0.0,1
Odczyt (Read),2,4,28.235,18.435,547.395,137.3,0.0080078125,0.0,2
Odczyt (Read),2,8,45.2,27.36,689.28,200.95,0.0,0.0,2
Odczyt (Read),4,1,31.505000000000003,14.105,265.645,36.135,0.0100000000000006,0.0,2
Odczyt (Read),4,2,41.365,18.115,378.085,70.28,0.0099999999999997,0.0,2
Odczyt (Read),4,4,49.91,18.355,525.2,136.75,0.0099999999999997,0.0,2
Odczyt (Read),4,8,45.755,27.26,730.81,216.75,0.0,0.0,2
Usuwanie (Delete),1,1,55.075,11.31,277.045,52.565000000000005,0.0080078124999999,1.37,2
Usuwanie (Delete),1,2,51.99,13.515,436.57,103.205,0.0079101562499999,2.1999999999999997,2
Usuwanie (Delete),1,4,30.815,17.965,731.81,197.6,0.0,0.8999999999999986,2
Usuwanie (Delete),1,8,57.04333333333333,26.953333333333333,465.43666666666667,193.08666666666667,0.015625,2.8999999999999986,3
Usuwanie (Delete),2,1,63.485,11.455,176.1,52.795,0.0080078124999999,0.7600000000000002,2
Usuwanie (Delete),2,2,59.305,13.135,431.765,103.47,0.0080078124999999,1.3999999999999986,2
Usuwanie (Delete),2,4,57.215,18.1,572.76,204.0,0.0080078125,0.8999999999999986,2
Usuwanie (Delete),2,8,79.175,27.6,408.03,141.965,0.0078125,2.299999999999997,2
Usuwanie (Delete),4,1,60.290000000000006,16.82,93.495,21.1675,0.0,1.5600000000000005,2
Usuwanie (Delete),4,2,76.005,14.16,368.965,103.63,0.0100000000000006,1.3999999999999986,2
Usuwanie (Delete),4,4,70.88,18.185,495.07,204.2,0.0099999999999997,0.8999999999999986,2
Usuwanie (Delete),4,8,81.25999999999999,26.825,399.67,143.735,0.0099999999999997,2.299999999999997,2
Zapis (Insert),1,1,41.12,9.727,308.78,37.73,0.0,0.0,1
Zapis (Insert),1,2,75.15,12.71,199.095,52.635000000000005,0.0,2.41,2
Zapis (Insert),1,4,37.19,15.815,520.725,136.8,0.00400390625,5.300000000000001,2
Zapis (Insert),1,8,42.48,22.48333333333333,769.0799999999999,266.8,0.0160156249999999,13.7,3
Zapis (Insert),2,1,15.96,8.082,70.57,13.39,0.0,0.0,1
Zapis (Insert),2,2,74.08000000000001,12.67,135.01,45.905,0.00400390625,3.04,2
Zapis (Insert),2,4,47.205,16.080000000000002,521.455,137.25,0.00400390625,6.100000000000001,2
Zapis (Insert),2,8,58.27,23.896666666666665,701.2399999999999,270.93333333333334,0.0076171874999999,13.7,3
Zapis (Insert),4,1,16.85,12.32,71.16,16.87,0.0,0.0,1
Zapis (Insert),4,2,72.62,19.07,126.15,6.715,0.0,0.0,1
Zapis (Insert),4,4,68.46000000000001,16.71,447.755,136.85,0.0,6.100000000000001,2
Zapis (Insert),4,8,67.50333333333333,23.85,652.27,271.4666666666667,0.0900000000000007,13.7,3
