Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,66.13777777777779,1703.1395555555555,70.63,110.44444444444444,0.0080078124999999,276.4800000000014,9
Aktualizacja (Update),1,2,94.395,1719.5008000000005,131.554,149.75,0.0,860.1599999999999,10
Aktualizacja (Update),1,4,101.05055555555556,2169.344,123.80888888888887,227.35,0.0,1433.6000000000004,18
Aktualizacja (Update),1,8,100.0190909090909,3864.700121212121,210.53484848484848,382.8212121212121,0.0390625,2457.6000000000004,33
Aktualizacja (Update),2,1,68.21444444444445,1659.1075555555556,43.22888888888889,86.51333333333334,0.0,276.4800000000014,9
Aktualizacja (Update),2,2,105.84222222222223,1663.2035555555556,116.8722222222222,119.26555555555557,0.0,860.1599999999999,9
Aktualizacja (Update),2,4,156.6818181818182,2079.744,227.51545454545456,211.56363636363636,0.0,1126.3999999999996,11
Aktualizacja (Update),2,8,172.5838888888889,3754.6097777777777,331.92555555555555,365.6611111111111,0.0,2457.6000000000004,18
Aktualizacja (Update),4,1,65.38222222222223,1546.1262222222222,64.72777777777777,77.02777777777777,0.01,276.4800000000014,9
Aktualizacja (Update),4,2,104.78,1545.1022222222225,102.85777777777778,110.37,0.1099999999999998,665.6000000000004,9
Aktualizacja (Update),4,4,155.57909090909092,1947.182545454545,201.70181818181817,200.65454545454543,0.04,1126.3999999999996,11
Aktualizacja (Update),4,8,180.605,3707.904,286.8077777777778,352.7277777777778,0.0699999999999998,2457.6000000000004,18
Odczyt (Read),1,1,61.77666666666666,1700.8639999999998,49.26833333333334,110.1,0.00400390625,0.0,6
Odczyt (Read),1,2,91.135,1714.688,137.98,142.06666666666666,0.0,0.0,6
Odczyt (Read),1,4,99.65777777777777,2131.5128888888885,179.7588888888889,228.83333333333331,0.0,0.0,9
Odczyt (Read),1,8,95.7775,3782.016,324.37625,382.69375,0.1404296875,0.0,16
Odczyt (Read),2,1,61.80166666666667,1655.9786666666666,49.41833333333333,86.53000000000002,0.0,0.0,6
Odczyt (Read),2,2,94.605,1659.2213333333332,136.56833333333333,116.69666666666666,0.0,0.0,6
Odczyt (Read),2,4,117.18857142857144,2036.1508571428567,187.7842857142857,197.9857142857143,0.0,0.0,7
Odczyt (Read),2,8,128.05916666666667,3673.5146666666665,368.4183333333333,377.2583333333334,0.0,0.0,12
Odczyt (Read),4,1,60.405,1542.144,59.54166666666666,76.71333333333332,0.0,0.0,6
Odczyt (Read),4,2,92.65166666666666,1543.168,155.68666666666667,111.56666666666666,0.0,0.0,6
Odczyt (Read),4,4,121.73,1918.08,211.71875,200.7125,0.0,307.2000000000007,8
Odczyt (Read),4,8,121.35916666666668,3604.9066666666654,292.9766666666667,322.37666666666667,0.0,0.0,12
Usuwanie (Delete),1,1,60.33428571428572,1704.374857142857,119.43142857142855,115.9,0.0,0.0,7
Usuwanie (Delete),1,2,101.995,1721.6,81.265,159.725,0.0,0.0,8
Usuwanie (Delete),1,4,97.94666666666669,2200.1493333333333,136.42749999999998,226.09166666666667,0.0,0.0,12
Usuwanie (Delete),1,8,97.876,3928.3712,231.6265,367.0985,0.0,204.79999999999927,20
Usuwanie (Delete),2,1,67.58714285714287,1659.904,84.9342857142857,92.42285714285715,0.0,0.0,7
Usuwanie (Delete),2,2,102.4357142857143,1662.3908571428572,97.98857142857142,127.48571428571428,0.0,0.0,7
Usuwanie (Delete),2,4,139.01444444444442,2108.3022222222226,266.3111111111112,230.22222222222223,0.0,0.0,9
Usuwanie (Delete),2,8,147.46076923076924,3818.6535384615386,321.39076923076925,352.9746153846154,0.0,0.0,13
Usuwanie (Delete),4,1,65.35285714285715,1544.630857142857,89.34,82.57571428571428,0.0,0.0,7
Usuwanie (Delete),4,2,110.56125,1544.448,126.0225,127.9375,0.0,0.0,8
Usuwanie (Delete),4,4,149.0977777777778,1974.385777777778,197.38222222222225,214.7555555555556,0.0,204.79999999999927,9
Usuwanie (Delete),4,8,143.2107142857143,3778.925714285714,293.9321428571429,321.5785714285715,0.0,102.40000000000146,14
Zapis (Insert),1,1,63.42111111111111,1696.9955555555557,97.12888888888888,110.71111111111112,0.0080078125,552.9599999999991,9
Zapis (Insert),1,2,98.456,1708.032,108.423,151.27,0.0080078125,542.7199999999993,10
Zapis (Insert),1,4,98.00588235294116,1801.035294117647,134.4123529411765,225.95294117647057,0.0,1024.0,17
Zapis (Insert),1,8,98.76181818181816,2636.3966060606062,221.52,387.3575757575757,0.0080078125,2764.7999999999997,33
Zapis (Insert),2,1,65.0788888888889,1654.1013333333333,70.95555555555556,86.23333333333333,0.0,276.4799999999996,9
Zapis (Insert),2,2,102.23333333333332,1661.7244444444443,117.88222222222224,128.03333333333333,0.0,542.7199999999993,9
Zapis (Insert),2,4,153.83,1736.2385454545454,220.6381818181818,211.05454545454543,0.1000000000000014,1024.0,11
Zapis (Insert),2,8,174.39555555555555,2536.163555555556,353.8255555555555,367.85,0.0,2764.7999999999997,18
Zapis (Insert),4,1,65.19,1538.6168888888888,64.03777777777778,76.79444444444444,0.01,552.9599999999991,9
Zapis (Insert),4,2,104.38666666666668,1543.7368888888889,91.48222222222222,112.35444444444444,0.02,737.2799999999988,9
Zapis (Insert),4,4,155.06454545454545,1623.8778181818182,202.0609090909091,200.0727272727273,0.04,1024.0,11
Zapis (Insert),4,8,178.14944444444444,2451.512888888889,292.3205555555556,349.1438888888889,0.08,2457.6000000000004,18
