Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,37.065,1681.408,289.445,110.8,0.0,0.0,2
Aktualizacja (Update),1,2,52.010000000000005,1683.9679999999998,349.89,152.75,0.0,0.0,2
Aktualizacja (Update),1,4,95.695,1686.016,128.69,160.2,0.0,0.0,2
Aktualizacja (Update),1,8,88.932,1693.0816,312.448,382.04,0.0080078125,276.4799999999996,5
Aktualizacja (Update),2,1,52.2,1639.936,279.745,86.16,0.0,0.0,2
Aktualizacja (Update),2,2,107.21,1643.52,93.66,127.4,0.0,122.88000000000012,2
Aktualizacja (Update),2,4,93.63,1647.616,357.89,151.535,0.0,0.0,2
Aktualizacja (Update),2,8,125.24,1649.664,590.1899999999999,374.4333333333333,0.0,0.0,3
Aktualizacja (Update),4,1,69.6,1536.512,66.655,77.375,0.0,0.0,2
Aktualizacja (Update),4,2,112.735,1539.072,81.715,119.0,0.01,153.60000000000036,2
Aktualizacja (Update),4,4,87.41499999999999,1537.536,403.535,160.0,0.01,0.0,2
Aktualizacja (Update),4,8,174.88,1535.3173333333334,361.2666666666667,310.3666666666667,0.01,0.0,3
Odczyt (Read),1,1,55.18,1680.384,80.93,69.43,0.0,0.0,1
Odczyt (Read),1,2,92.7,1682.432,93.13,72.45,0.0,0.0,1
Odczyt (Read),1,4,101.525,1685.504,124.38,235.15,0.0,0.0,2
Odczyt (Read),1,8,86.66,1690.112,369.525,272.15,0.0,0.0,2
Odczyt (Read),2,1,40.1,1639.424,63.43,63.46,0.0,0.0,1
Odczyt (Read),2,2,87.56,1642.496,216.47000000000003,127.5,0.0,0.0,2
Odczyt (Read),2,4,58.25,1647.616,518.025,209.3,0.0,0.0,2
Odczyt (Read),2,8,72.62,1646.592,639.26,283.04999999999995,0.0,0.0,2
Odczyt (Read),4,1,51.260000000000005,1535.488,170.245,77.315,0.0,122.88000000000012,2
Odczyt (Read),4,2,107.615,1538.56,92.34,118.6,0.0,0.0,2
Odczyt (Read),4,4,94.65,1537.536,516.24,200.8,0.0,0.0,2
Odczyt (Read),4,8,69.385,1531.904,680.9449999999999,285.45,0.0,0.0,2
Usuwanie (Delete),1,1,54.88,1680.384,64.39,94.06,0.0,0.0,1
Usuwanie (Delete),1,2,101.805,1683.9679999999998,88.6,193.5,0.0,174.07999999999993,2
Usuwanie (Delete),1,4,59.905,1685.504,362.455,201.85,0.0,0.0,2
Usuwanie (Delete),1,8,87.45666666666666,1691.9893333333332,215.6933333333333,302.4,0.0,0.0,3
Usuwanie (Delete),2,1,79.4,1640.96,217.365,106.66,0.0,153.60000000000036,2
Usuwanie (Delete),2,2,140.405,1644.544,123.315,168.35,0.0,0.0,2
Usuwanie (Delete),2,4,62.575,1648.1280000000002,640.88,291.8,0.0,0.0,2
Usuwanie (Delete),2,8,106.185,1649.152,514.505,209.845,0.0,0.0,2
Usuwanie (Delete),4,1,93.89,1537.536,86.91999999999999,98.225,0.0,0.0,2
Usuwanie (Delete),4,2,141.965,1538.56,118.96,159.75,0.0,0.0,2
Usuwanie (Delete),4,4,89.07,1536.0,624.24,282.55,0.0,133.1200000000008,2
Usuwanie (Delete),4,8,98.04,1537.024,313.895,221.38,0.0,0.0,2
Zapis (Insert),1,1,63.38,1680.896,62.040000000000006,90.165,0.0,102.40000000000056,2
Zapis (Insert),1,2,57.85,1682.432,344.1,152.25,0.0,0.0,2
Zapis (Insert),1,4,101.03333333333336,1684.1386666666667,110.35333333333334,234.9333333333333,0.0,0.0,3
Zapis (Insert),1,8,89.428,1688.5759999999998,339.662,399.42,0.0,235.52000000000044,5
Zapis (Insert),2,1,54.215,1640.96,53.32,75.015,0.0,0.0,2
Zapis (Insert),2,2,90.84,1641.472,249.525,127.45,0.0,0.0,2
Zapis (Insert),2,4,109.315,1646.592,325.245,209.5,0.0,0.0,2
Zapis (Insert),2,8,146.48,1647.616,418.75666666666666,375.26666666666665,0.0,0.0,3
Zapis (Insert),4,1,40.015,1533.44,291.5,77.8,0.0,0.0,2
Zapis (Insert),4,2,109.25,1538.048,93.22,118.55,0.0,0.0,2
Zapis (Insert),4,4,129.37,1537.536,368.865,200.5,0.0,133.1199999999999,2
Zapis (Insert),4,8,94.91333333333334,1532.928,622.4499999999999,309.5,0.0,0.0,3
