Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Dokument JSON: Aktualizacja,1,1,53.43,1674.24,278.62,92.39,0.0,0.0,2
Dokument JSON: Aktualizacja,1,2,96.155,1675.264,79.255,96.785,0.0,0.0,2
Dokument JSON: Aktualizacja,1,4,66.43,1675.264,385.355,160.14999999999998,0.0,0.0,2
Dokument JSON: Aktualizacja,1,8,77.89999999999999,1675.9466666666667,428.3766666666666,256.40000000000003,0.0,0.0,3
Dokument JSON: Aktualizacja,2,1,51.87,1630.208,54.09,56.97,0.0,0.0,1
Dokument JSON: Aktualizacja,2,2,106.965,1631.232,73.57,90.615,0.0,0.0,2
Dokument JSON: Aktualizacja,2,4,60.985,1636.352,498.23,137.60000000000002,0.0,0.0,2
Dokument JSON: Aktualizacja,2,8,107.67,1634.816,626.3,220.8,0.0,0.0,2
Dokument JSON: Aktualizacja,4,1,73.395,1518.592,91.175,58.88,0.0,0.0,2
Dokument JSON: Aktualizacja,4,2,88.99000000000001,1517.056,291.16,82.39,0.0,0.0,2
Dokument JSON: Aktualizacja,4,4,148.95499999999998,1519.616,195.515,129.75,0.0,0.0,2
Dokument JSON: Aktualizacja,4,8,107.325,1525.248,618.0799999999999,222.35,0.0,0.0,2
Dokument JSON: Inkrementacja,1,1,62.355,1673.728,157.415,92.24,0.0,0.0,2
Dokument JSON: Inkrementacja,1,2,90.25,1675.264,82.33,78.17,0.0,0.0,1
Dokument JSON: Inkrementacja,1,4,70.03,1674.752,315.155,163.05,0.0,0.0,2
Dokument JSON: Inkrementacja,1,8,98.53000000000002,1675.9466666666667,291.13666666666666,249.03333333333333,0.0,0.0,3
Dokument JSON: Inkrementacja,2,1,53.98,1630.208,277.655,66.965,0.0,0.0,2
Dokument JSON: Inkrementacja,2,2,87.52000000000001,1631.232,105.455,91.92,0.0,30.72000000000025,2
Dokument JSON: Inkrementacja,2,4,150.20999999999998,1636.864,178.23,137.45,0.0,0.0,2
Dokument JSON: Inkrementacja,2,8,101.11,1633.792,627.365,224.1,0.0,0.0,2
Dokument JSON: Inkrementacja,4,1,61.2,1517.568,51.77,59.675,0.0,0.0,2
Dokument JSON: Inkrementacja,4,2,91.685,1517.568,175.41500000000002,82.775,0.0,0.0,2
Dokument JSON: Inkrementacja,4,4,133.155,1520.1280000000002,321.475,129.45,0.0,0.0,2
Dokument JSON: Inkrementacja,4,8,117.53,1525.76,636.61,222.7,0.0,0.0,2
Dokument JSON: Odczyt,1,1,26.64,1674.24,293.72,91.94,0.0,0.0,1
Dokument JSON: Odczyt,1,2,55.42,1674.24,140.07,109.2,0.0,0.0,1
Dokument JSON: Odczyt,1,4,102.215,1677.312,155.04000000000002,162.39999999999998,0.0,0.0,2
Dokument JSON: Odczyt,1,8,63.35,1675.7759999999998,569.185,238.85,0.0,0.0,2
Dokument JSON: Odczyt,2,1,27.41,1629.184,181.03,65.39,0.0,0.0,1
