Operacja,CPU Limit,Procesy Klienckie,CPU Baza [%],RAM Baza [MiB],CPU Klient [%],RAM Klient [MiB],Odczyt Baza [MiB],Zapis Baza [MiB],Liczba probek
Aktualizacja (Update),1,1,56.335,21.805,52.99,52.61,0.0,0.0,2
Aktualizacja (Update),1,2,70.4,24.89,300.87,75.89,0.0,0.0,2
Aktualizacja (Update),1,4,58.02,28.765,442.05,122.35,0.0,0.0,2
Aktualizacja (Update),1,8,94.595,36.615,211.885,134.89,0.0,0.0,2
Aktualizacja (Update),2,1,61.95,36.2,40.22,3.156,0.0,0.0,1
Aktualizacja (Update),2,2,62.53,39.485,331.02,49.755,0.0,0.0,2
Aktualizacja (Update),2,4,149.66500000000002,43.325,175.23,96.56,0.0,0.0,2
Aktualizacja (Update),2,8,82.59,51.2,759.7950000000001,183.0,0.0,0.0,2
Aktualizacja (Update),4,1,51.11,20.64,49.62,14.27,0.0,0.0,1
Aktualizacja (Update),4,2,77.995,24.54,253.21,49.755,0.0,0.0,2
Aktualizacja (Update),4,4,145.025,28.645000000000003,168.91500000000002,84.74,0.0,0.0,2
Aktualizacja (Update),4,8,82.53999999999999,36.545,721.7,181.9,0.0,0.0,2
Odczyt (Read),1,1,48.125,21.565,168.74,52.295,0.0,0.0,2
Odczyt (Read),1,2,80.29,23.7,146.71,49.07,0.0,0.0,1
Odczyt (Read),1,4,69.63,28.295,431.48,123.05,0.0,0.0,2
Odczyt (Read),1,8,67.485,36.335,599.175,123.495,0.0,0.0,2
Odczyt (Read),2,1,51.825,36.115,164.01,14.458,0.0,0.0,2
Odczyt (Read),2,2,85.38,38.89,191.62,5.887,0.0,0.0,1
Odczyt (Read),2,4,116.955,43.21,322.32,96.48,0.0,0.0,2
Odczyt (Read),2,8,48.7,51.27,758.4200000000001,174.75,0.0,45.992001953125,2
Odczyt (Read),4,1,47.1,20.985,166.655,20.33,0.0,0.0,2
Odczyt (Read),4,2,64.21,23.46,112.11,27.32,0.0,0.0,1
Odczyt (Read),4,4,127.765,28.435,183.525,61.52,0.0,0.0,2
Odczyt (Read),4,8,44.915,36.105,793.27,174.60000000000002,0.0,45.892001953125,2
Usuwanie (Delete),1,1,50.19,22.04,61.92,52.7,0.0,0.0,1
Usuwanie (Delete),1,2,93.205,25.08,195.93,99.395,0.0,0.0,2
Usuwanie (Delete),1,4,73.665,29.16,484.89,169.3,0.0,0.0,2
Usuwanie (Delete),1,8,61.30666666666667,37.55,467.2366666666667,161.95000000000002,0.0,0.0,3
Usuwanie (Delete),2,1,55.35,36.665,304.44,37.715,0.0,0.0,2
Usuwanie (Delete),2,2,98.33,40.145,267.065,73.255,0.0,0.0,2
Usuwanie (Delete),2,4,169.88,43.775000000000006,259.5,143.275,0.0,0.0,2
Usuwanie (Delete),2,8,97.65,52.06999999999999,413.805,108.65,0.0,0.0,2
Usuwanie (Delete),4,1,63.29,21.950000000000003,189.925,37.77,0.0,0.0,2
Usuwanie (Delete),4,2,121.255,26.02,175.225,73.08500000000001,0.0,0.0,2
Usuwanie (Delete),4,4,165.01,29.31,256.955,143.16,0.0,0.0,2
Usuwanie (Delete),4,8,107.065,36.965,319.445,108.71,0.0,0.0,2
Zapis (Insert),1,1,24.05,19.94,46.26,37.42,0.0,0.0,1
Zapis (Insert),1,2,72.98,23.12,238.995,62.900000000000006,0.0,0.0,2
Zapis (Insert),1,4,83.47,26.755,295.105,123.0,0.0,0.0,2
Zapis (Insert),1,8,62.04999999999999,32.913333333333334,651.8966666666666,215.86666666666667,0.0,39.592001953125,3
Zapis (Insert),2,1,38.01,34.35,53.26,16.36,0.0,0.0,1
Zapis (Insert),2,2,78.935,37.84,255.26,27.8135,0.0,0.0,2
Zapis (Insert),2,4,109.63,41.83,338.205,96.595,0.0,0.0,2
Zapis (Insert),2,8,114.75,47.86,610.89,189.95,0.0,0.0,2
Zapis (Insert),4,1,44.48,21.09,288.23,30.52,0.0,0.0,1
Zapis (Insert),4,2,71.755,23.19,104.705,38.505,0.0,0.0,2
Zapis (Insert),4,4,131.715,27.715,186.095,73.07000000000001,0.0,0.0,2
Zapis (Insert),4,8,111.03,33.260000000000005,652.975,189.9,0.0,0.0,2
